remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.15,1,0.05,17,320,180,4,3.0,158,0,136792,0,20.0
0.15,2,0.0,16,320,180,3,3.92,132,0,128197,2,22.75
0.15,2,0.16,11,320,180,4,3.08,147,0,75401,2,53.33
0.13,0,0.0,12,320,180,4,3.98,160,0,95731,0,25.25
0.13,0,0.0,15,320,180,4,3.0,189,0,116909,0,23.67
0.13,1,0.06,14,320,180,4,4.02,171,0,124216,1,24.5
0.13,1,0.08,17,320,180,3,3.98,180,0,137162,1,24.5
0.13,0,0.0,15,320,180,3,4.01,171,0,119420,0,23.75
0.13,1,0.06,16,320,180,4,4.01,168,0,124370,1,27.0
0.13,0,0.0,15,320,180,3,2.99,202,0,124061,0,23.67
0.12,3,0.18,16,320,180,4,4.02,134,0,127031,3,27.25
0.13,0,0.0,19,320,180,3,3.96,204,0,147779,0,26.5
0.13,0,0.0,12,320,180,4,3.03,126,0,92497,0,26.0
0.13,1,0.05,22,320,180,3,3.99,197,0,174253,1,20.75
0.14,1,0.05,14,320,180,4,3.01,170,0,109187,1,29.33
0.13,2,0.14,18,320,180,4,3.79,142,0,144989,1,22.5
0.13,0,0.0,16,320,180,4,3.16,181,0,132013,0,22.0
0.13,2,0.12,22,320,180,3,4.01,155,0,178813,3,20.5
0.13,1,0.05,18,320,180,4,5.0,162,0,143087,0,23.2
0.14,1,0.1,17,320,180,4,4.0,125,0,139847,3,24.0
0.12,3,0.21,17,320,180,4,3.0,166,0,136462,2,22.67
0.13,0,0.0,16,320,180,3,5.0,175,0,126864,0,27.6
0.13,0,0.0,17,320,180,4,3.99,135,0,135118,1,25.25
0.12,1,0.0,15,320,180,4,4.01,159,0,117989,0,26.75
0.11,2,0.33,14,320,180,3,2.99,174,0,118260,1,24.33
0.11,3,0.23,19,320,180,4,4.01,193,0,151775,2,23.25
0.12,1,0.0,15,320,180,4,4.0,170,0,113903,1,30.25
0.12,2,0.14,14,320,180,3,3.0,154,0,109799,1,25.33
0.12,4,0.3,12,320,180,4,3.96,148,0,95544,1,29.5
0.12,0,0.0,13,320,180,4,4.04,132,0,99713,0,27.25
0.12,1,0.07,12,320,180,4,2.99,125,0,101472,1,23.33
0.12,0,0.0,16,320,180,1,4.01,167,0,131300,0,29.0
0.11,1,0.07,8,320,180,1,4.0,99,0,58590,0,32.25
0.1,0,0.0,11,320,180,2,3.82,147,0,85078,0,32.5
0.1,0,0.0,20,320,180,1,0.53,70,0,17438,0,18.0
0.1,0,0.0,26,320,180,3,0.0,101,0,228839,0,0.0
0.21,0,0.0,15,320,180,4,3.0,321,0,127562,1,16.0
0.22,1,0.0,13,320,180,2,1.0,428,0,102066,1,24.0
0.23,2,0.18,10,320,180,4,3.0,191,0,74435,2,46.33
0.23,1,0.12,11,320,180,4,4.0,74,0,80505,0,26.25
0.2,1,0.09,9,320,180,4,2.0,87,0,46820,1,100.0
0.19,1,0.2,9,320,180,4,3.99,39,0,51068,0,41.25
0.15,0,0.0,10,320,180,4,4.0,65,0,67330,1,46.25
0.13,2,0.0,7,320,180,4,4.0,49,0,52934,0,41.5
0.12,1,0.16,10,320,180,4,4.0,69,0,69243,2,42.0
0.1,1,0.11,8,320,180,4,3.98,88,0,55261,1,43.75
0.11,3,0.37,11,320,180,3,4.02,74,0,72568,2,56.5
0.1,1,0.14,6,320,180,4,4.0,57,0,40864,0,46.0
0.1,0,0.0,13,320,180,1,4.01,68,0,60855,0,45.0
0.1,1,0.12,5,320,180,2,3.0,43,0,33001,0,44.67
0.08,1,0.2,13,320,180,2,4.0,29,0,49394,1,46.0
0.1,1,0.0,12,320,180,4,1.0,267,0,100680,1,52.0
0.1,0,0.0,7,320,180,4,1.99,381,0,63343,0,148.0
0.14,1,0.09,10,320,180,2,2.07,333,0,50483,0,190.75
0.14,0,0.09,29,320,180,5,0.0,0,0,0,0,0.0
0.23,0,0.0,24,320,180,3,2.01,1,0,3225,0,197.0
0.23,0,0.0,15,320,180,2,4.01,110,0,89014,0,136.25
0.2,0,0.0,13,320,180,3,5.0,195,0,89831,2,154.0
0.16,3,0.0,14,320,180,3,1.07,132,0,53554,1,164.5
0.2,0,0.0,8,320,180,2,15.29,99,0,46539,0,179.5
0.18,1,0.33,12,320,180,3,5.01,85,0,89234,1,158.4
0.15,0,0.0,10,320,180,3,3.0,113,0,54178,0,178.67
0.15,0,0.0,10,320,180,3,2.0,147,0,84724,1,162.5
0.16,2,0.25,8,320,180,5,3.0,42,0,49280,1,170.67
0.14,1,0.14,8,320,180,4,3.0,80,0,58039,2,191.33
0.13,1,0.2,7,320,180,5,2.01,95,0,58624,1,172.5
0.13,1,0.0,8,320,180,4,3.0,30,0,32401,0,189.0
0.13,0,0.0,11,320,180,2,3.0,76,0,32735,0,186.67
0.11,0,0.0,15,320,180,1,3.0,89,0,91783,0,151.0
0.12,0,0.0,7,320,180,2,4.98,46,0,34150,0,165.8
0.1,0,0.0,12,320,180,2,4.01,19,0,54316,1,131.75
0.08,2,0.22,13,320,180,2,5.01,118,0,100306,0,131.0
0.09,0,0.0,9,320,180,1,4.98,65,0,48105,0,164.0
0.07,0,0.0,14,320,180,2,3.0,143,0,88088,0,145.0
0.08,2,0.0,19,320,180,5,0.0,0,0,6128,2,0.0
0.08,0,0.0,0,320,180,7,0.0,0,0,0,0,0.0
0.08,0,0.0,3,320,180,1,1.0,87,0,25927,0,169.0
0.1,0,0.0,12,320,180,2,2.01,41,0,52445,0,164.5
0.1,0,0.0,6,320,180,2,2.0,147,0,49824,0,151.5
0.12,0,0.0,19,320,180,1,2.0,16,0,33751,0,166.0
0.11,0,0.0,13,320,180,3,1.0,144,0,57241,0,110.0
0.13,0,0.0,16,320,180,4,2.99,3,0,4437,0,163.33
0.1,0,0.0,14,320,180,1,4.99,35,0,62485,0,114.0
0.1,0,0.0,14,320,180,1,7.02,90,0,85509,0,131.43
0.1,1,0.07,9,320,180,1,0.99,152,0,73983,1,92.0
0.1,0,0.0,16,320,180,2,2.01,20,0,34455,0,170.0
0.12,1,0.16,8,320,180,2,2.0,127,0,61933,0,138.5
0.12,0,0.0,9,320,180,3,1.0,26,0,21437,0,171.0
0.12,1,0.14,13,320,180,3,3.01,75,0,78264,1,144.67
0.12,2,0.22,9,320,180,5,4.0,86,0,63517,1,167.75
0.11,1,0.0,14,320,180,5,0.17,45,0,7424,1,200.0
0.11,0,0.0,15,320,180,5,15.23,15,0,113340,0,129.0
0.11,0,0.0,0,320,180,5,0.0,0,0,0,0,0.0
0.11,0,0.0,17,320,180,6,0.0,87,0,126260,0,0.0
0.39,0,0.0,17,320,180,4,2.75,199,0,112276,0,114.33
0.59,1,0.1,8,320,180,6,2.12,15,0,32668,0,127.5
0.54,0,0.0,15,320,180,5,3.12,61,0,108970,0,86.33
0.46,1,0.09,16,320,180,3,3.0,62,0,136041,2,72.67
0.39,2,0.13,19,320,180,1,5.0,57,0,157917,0,77.8
0.31,0,0.0,14,320,180,1,5.0,41,0,109829,1,66.4
0.23,1,0.07,16,320,180,3,4.98,41,0,111130,1,49.4
0.19,1,0.08,29,320,180,3,5.01,87,0,243220,3,78.6
0.16,4,0.16,16,320,180,4,6.02,30,0,114462,1,82.5
0.13,2,0.11,23,320,180,3,4.96,61,0,179387,2,78.4
0.11,3,0.16,14,320,180,4,6.05,69,0,104756,0,95.17
0.1,1,0.0,17,320,180,2,4.97,44,0,132299,1,73.4
0.09,0,0.0,17,320,180,2,3.02,89,0,136991,2,92.67
0.09,4,0.07,10,320,180,3,2.84,173,0,78195,1,91.67
0.09,0,0.07,0,320,180,4,0.0,0,0,0,0,0.0
0.1,1,0.25,19,320,180,4,2.25,159,0,156421,1,87.5
0.16,2,0.12,28,320,180,3,4.0,181,0,235627,2,67.25
0.16,3,0.13,29,320,180,4,5.01,231,0,241076,2,74.8
0.16,3,0.28,21,320,180,2,4.0,191,0,172908,2,87.75
0.15,0,0.0,13,320,180,1,4.0,70,0,109480,0,99.25
0.14,0,0.0,15,320,180,2,2.0,165,0,130003,2,95.5
0.15,2,0.0,6,320,180,2,2.0,41,0,42219,1,103.0
0.14,1,0.2,15,320,180,5,3.0,101,0,114192,0,67.0
0.13,1,0.06,22,320,180,3,5.0,91,0,182117,0,61.0
0.13,0,0.0,14,320,180,4,3.98,125,0,113854,0,60.5
0.12,0,0.0,13,320,180,4,3.01,63,0,97158,0,50.33
0.11,0,0.0,15,320,180,4,4.01,70,0,122774,1,46.0
0.1,2,0.14,18,320,180,4,1.99,171,0,157626,1,33.0
0.12,0,0.0,14,320,180,2,2.01,121,0,126192,0,56.0
0.12,0,0.0,24,320,180,3,2.0,144,0,164997,1,59.5
0.13,2,0.11,12,320,180,4,2.0,60,0,104661,2,74.0
0.14,2,0.2,23,320,180,4,5.0,81,0,192315,2,57.4
0.13,1,0.04,17,320,180,4,3.0,97,0,132108,0,57.67
0.13,0,0.0,18,320,180,4,4.99,66,0,130717,0,56.4
0.11,3,0.0,23,320,180,4,4.01,84,0,199249,0,60.75
0.11,2,0.09,18,320,180,5,3.98,130,0,144849,2,85.0
0.11,2,0.0,15,320,180,5,4.01,66,0,119421,0,71.75
0.1,0,0.0,15,320,180,4,2.0,189,0,129372,0,65.0
0.11,0,0.0,14,320,180,5,3.0,46,0,91140,0,71.33
0.11,0,0.0,26,320,180,5,4.01,103,0,227747,1,91.5
0.11,4,0.17,17,320,180,6,4.01,77,0,139929,3,113.5
0.11,1,0.06,14,320,180,6,3.99,86,0,113601,0,118.75
0.1,0,0.0,11,320,180,3,4.0,60,0,85985,0,120.25
0.1,2,0.16,19,320,180,4,4.0,77,0,158224,0,102.0
0.09,1,0.06,14,320,180,3,5.98,36,0,110240,1,91.67
0.07,1,0.07,18,320,180,3,4.99,49,0,139668,0,68.8
