remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.23,4,0.0,32,320,180,4,0.0,0,0,27910,2,0.0
0.23,0,0.0,46,320,180,5,0.0,0,0,0,0,0.0
0.23,0,0.0,42,320,180,4,1.0,2,0,10323,0,87.0
0.3,0,0.0,45,320,180,4,0.0,0,0,0,0,0.0
0.3,0,0.0,46,320,180,2,0.0,0,0,0,0,0.0
0.3,0,0.0,37,320,180,3,2.0,6,0,23751,0,101.0
0.27,0,0.0,53,320,180,4,0.0,0,0,0,0,0.0
0.27,0,0.0,49,320,180,4,1.35,1,0,10492,0,60.0
0.27,0,0.0,26,320,180,4,3.0,33,0,60575,0,104.0
0.25,0,0.0,38,320,180,4,4.0,21,0,46420,0,83.5
0.21,1,0.12,36,320,180,4,4.01,13,0,48216,1,62.5
0.2,0,0.0,33,320,180,4,3.91,13,0,52238,2,54.25
0.16,1,0.16,29,320,180,5,5.11,13,0,56500,1,51.2
0.14,1,0.14,31,320,180,4,3.94,19,0,50017,0,53.5
0.11,0,0.0,30,320,180,4,4.06,19,0,46927,1,42.25
0.1,1,0.14,25,320,180,4,3.96,36,0,58857,2,54.25
0.09,2,0.25,23,320,180,4,3.94,42,0,71559,3,51.75
0.08,2,0.25,24,320,180,3,4.18,29,0,52557,0,49.4
0.08,0,0.0,34,320,180,4,3.82,8,0,36065,0,47.33
0.08,0,0.0,26,320,180,1,4.02,38,0,63033,0,48.75
0.08,0,0.0,27,320,180,2,5.0,33,0,51304,0,54.0
0.07,0,0.0,27,320,180,5,3.0,22,0,43306,0,48.0
0.07,1,0.12,26,320,180,3,3.99,22,0,60689,2,46.75
0.07,1,0.12,25,320,180,3,5.02,47,0,55025,1,57.4
0.06,0,0.0,27,320,180,4,3.98,23,0,50315,0,48.5
0.07,0,0.0,30,320,180,4,4.01,33,0,58629,1,49.0
0.07,0,0.0,31,320,180,4,2.46,38,0,32496,0,46.67
0.07,0,0.0,34,320,180,4,3.83,13,0,34881,0,43.33
0.1,1,0.12,23,320,180,3,3.96,41,0,68906,1,46.0
0.12,0,0.0,20,320,180,4,4.03,43,0,65924,1,44.5
0.11,3,0.33,25,320,180,4,4.04,53,0,63026,2,49.5
0.11,0,0.0,25,320,180,4,4.0,32,0,57272,1,49.5
0.11,1,0.12,27,320,180,4,4.0,29,0,54135,1,48.5
0.1,0,0.0,26,320,180,5,3.99,46,0,57722,1,51.5
0.1,1,0.16,23,320,180,4,4.94,29,0,72249,2,46.6
0.1,1,0.12,27,320,180,4,4.07,19,0,44679,1,54.75
0.08,1,0.12,28,320,180,5,4.0,33,0,59325,1,53.0
0.09,1,0.16,26,320,180,4,4.0,27,0,50252,1,46.5
0.08,0,0.0,24,320,180,5,3.98,61,0,66959,1,56.5
0.08,1,0.14,30,320,180,4,3.0,26,0,44638,1,51.67
0.08,0,0.0,25,320,180,4,4.0,43,3,78036,1,41.25
0.08,1,0.12,22,320,180,5,0.0,220,4,71259,0,0.0
0.07,1,0.14,50,320,180,4,1.0,0,0,3016,0,86.0
0.07,0,0.0,52,320,180,5,2.0,1,0,8606,0,72.0
0.12,0,0.0,50,320,180,4,5.03,5,0,32474,0,61.4
0.09,0,0.0,43,320,180,4,3.16,9,0,40512,0,47.25
0.09,0,0.0,41,320,180,4,3.73,14,0,54748,0,40.33
0.08,0,0.0,37,320,180,1,4.23,18,0,69011,1,43.0
0.08,1,0.12,24,320,180,1,4.05,77,0,95018,0,57.75
0.08,0,0.0,42,320,180,1,4.02,19,0,72022,1,56.75
0.08,2,0.16,40,320,180,2,4.0,13,0,59594,1,48.0
0.08,1,0.0,46,320,180,1,2.99,16,0,58966,0,46.33
0.07,0,0.0,41,320,180,1,4.0,28,0,81307,0,41.75
0.07,0,0.0,37,320,180,2,4.0,37,0,94211,0,39.25
0.08,0,0.0,41,320,180,2,4.0,25,0,89160,0,36.5
