remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.08,2,0.12,18,640,360,5,4.99,185,0,154777,3,30.6
0.07,2,0.16,17,640,360,5,5.01,283,0,130188,0,41.8
0.08,2,0.0,17,640,360,5,5.01,249,0,121082,2,60.8
0.08,3,0.2,11,640,360,4,5.0,131,0,76277,3,48.2
0.08,0,0.0,9,640,360,5,4.99,188,0,63733,0,55.4
0.08,1,0.12,16,640,360,5,5.02,241,0,129095,1,36.4
0.07,1,0.1,16,640,360,5,4.98,304,0,119388,1,39.4
0.08,1,0.05,18,640,360,4,4.84,205,2,152227,2,46.8
0.08,3,0.21,23,640,360,2,2.07,553,3,198420,3,42.5
0.08,0,0.0,11,640,360,1,1.0,726,1,94200,1,182.0
0.09,1,0.05,19,640,360,1,1.0,633,0,175683,0,45.0
0.15,1,0.1,7,640,360,1,1.0,753,0,60291,1,80.0
0.15,2,0.12,20,640,360,3,2.99,365,0,166510,2,92.67
0.2,3,0.33,11,640,360,1,0.0,580,0,96709,3,0.0
0.2,0,0.0,1,640,360,3,0.0,0,0,9267,2,0.0
0.2,1,0.14,0,640,360,4,0.0,0,0,0,0,0.0
0.2,0,0.0,2,640,360,3,1.0,189,1,18035,0,113.0
0.2,0,0.0,19,640,360,3,3.01,591,3,138928,0,133.67
0.24,0,0.0,12,640,360,6,4.0,227,0,84414,1,134.5
0.24,1,0.0,18,640,360,6,2.99,165,0,144289,1,106.0
0.2,5,0.25,15,640,360,4,2.99,140,0,118318,3,89.0
0.17,0,0.0,54,640,360,3,6.01,241,0,483305,0,95.5
0.14,3,0.0,28,640,360,3,6.0,165,0,228557,2,63.0
0.12,5,0.12,59,640,360,4,4.02,231,0,533562,5,61.25
0.1,0,0.0,25,640,360,3,2.99,208,0,220194,0,74.0
0.11,3,0.05,19,640,360,3,2.99,161,0,153608,3,65.67
0.1,1,0.09,44,640,360,4,4.0,256,3,393373,1,59.75
0.09,1,0.06,36,640,360,3,3.01,212,2,317173,3,40.33
0.1,3,0.0,25,640,360,3,3.0,165,0,217787,4,43.33
0.1,8,0.23,40,960,540,4,3.98,235,0,337090,4,170.25
0.1,2,0.09,38,960,540,6,3.02,317,0,338855,5,135.0
0.12,4,0.12,27,960,540,5,2.99,166,0,243790,3,112.67
0.12,5,0.15,33,960,540,4,3.99,170,0,290727,3,103.75
0.11,1,0.04,42,960,540,5,6.0,171,0,371761,2,85.33
0.09,2,0.06,53,960,540,4,5.0,190,0,462742,2,69.4
0.08,2,0.05,42,960,540,6,3.99,193,0,366812,4,56.0
0.07,5,0.1,56,960,540,5,5.04,187,0,499400,4,45.8
0.07,2,0.05,50,960,540,5,4.0,217,0,457038,3,38.5
0.07,3,0.05,83,960,540,4,6.0,211,0,734581,1,35.5
0.08,5,0.1,83,960,540,6,4.97,180,0,737408,12,32.8
0.09,12,0.11,70,960,540,6,5.01,203,0,633906,5,27.4
0.09,5,0.0,79,960,540,6,4.02,212,0,705370,3,25.0
0.1,9,0.14,95,1280,720,5,5.92,166,0,833568,13,53.5
0.1,12,0.16,50,1280,720,4,6.04,174,0,439390,7,127.67
0.09,2,0.03,54,1280,720,6,6.04,199,0,477746,3,108.83
0.09,2,0.18,81,1280,720,6,4.99,212,0,740061,5,82.8
0.08,5,0.1,83,1280,720,4,4.01,195,0,755813,9,76.5
0.08,13,0.16,77,1280,720,6,5.99,179,0,680341,7,66.17
0.08,8,0.11,80,1280,720,5,5.99,180,0,720761,7,52.0
0.07,7,0.11,79,1280,720,5,4.0,211,4,705588,4,65.75
0.07,6,0.0,142,1280,720,5,6.02,322,7,1300873,0,49.67
0.07,9,0.1,110,1280,720,5,5.01,212,0,995507,11,44.6
0.1,13,0.07,135,1280,720,5,4.98,260,0,1243003,6,41.2
0.11,6,0.06,145,1280,720,5,5.01,318,0,1325304,10,60.6
0.12,14,0.11,92,1280,720,4,4.97,211,0,837219,11,48.8
0.14,21,0.25,122,1280,720,4,5.06,263,6,1121355,5,58.4
0.12,7,0.09,121,1280,720,4,5.9,309,4,1105250,3,48.5
0.13,10,0.09,95,1280,720,5,4.06,238,0,872298,10,40.0
0.14,7,0.07,88,1280,720,5,4.9,242,0,795806,6,40.0
0.13,7,0.08,86,1280,720,5,4.08,236,0,773161,9,36.0
0.13,13,0.16,107,1280,720,5,4.93,295,0,979454,10,28.8
0.14,8,0.11,113,1280,720,2,5.05,283,0,1039099,6,25.4
0.13,4,0.04,122,1280,720,1,4.88,320,1,1114497,6,26.4
0.14,13,0.11,114,1280,720,1,5.12,452,9,1043429,0,60.8
0.16,31,0.33,28,1280,720,3,0.5,1159,5,257428,16,57.0
0.16,0,0.33,0,1280,720,1,0.0,0,0,0,0,0.0
0.16,0,0.33,0,1280,720,2,0.0,0,0,0,0,0.0
0.16,0,0.33,0,1280,720,2,0.0,0,0,0,0,0.0
0.17,5,0.15,60,1280,720,3,1.96,411,0,531751,6,43.5
0.35,1,0.25,86,1280,720,3,1.09,943,2,801774,3,100.0
0.35,7,0.09,87,1280,720,4,0.0,1480,3,805878,8,0.0
0.36,7,0.08,51,1280,720,2,0.75,1330,2,477281,5,135.0
0.4,8,0.1,10,1280,720,2,0.0,0,0,95359,7,0.0
0.47,1,0.04,67,1280,720,4,3.09,402,0,606422,1,82.67
0.48,1,0.04,57,1280,720,5,0.0,675,0,529873,3,0.0
0.45,2,0.04,8,1280,720,5,1.01,19,0,67172,7,149.0
0.45,8,0.17,3,1280,720,6,0.0,0,0,27384,3,0.0
0.48,0,0.0,12,1280,720,5,2.03,219,0,103549,0,107.5
0.48,0,0.0,30,1280,720,6,1.99,367,0,273020,0,61.0
0.42,1,0.09,73,1280,720,5,3.02,490,0,661479,2,67.33
0.4,2,0.05,24,1280,720,5,3.0,266,0,197632,6,123.33
0.36,7,0.12,39,1280,720,5,3.99,334,0,345235,4,89.25
0.33,2,0.08,31,1280,720,6,1.92,487,1,273223,2,65.0
0.3,5,0.15,37,1280,720,6,2.09,350,3,329021,2,93.0
0.27,0,0.0,35,1280,720,6,3.99,214,2,304415,4,94.0
0.28,7,0.14,26,960,540,6,4.97,159,0,182797,3,150.6
0.25,2,0.09,21,960,540,5,5.03,174,0,167270,1,118.0
0.19,1,0.0,27,960,540,6,6.0,170,0,226803,3,97.5
0.16,5,0.19,34,960,540,4,5.02,195,0,284193,1,89.6
0.13,1,0.05,36,960,540,5,5.95,191,0,293637,3,74.67
0.12,4,0.11,33,960,540,5,5.03,200,0,285551,1,60.6
0.1,2,0.06,34,960,540,4,4.94,208,0,291412,2,52.2
0.1,3,0.1,40,960,540,5,5.03,217,0,345003,1,47.6
0.1,0,0.0,39,960,540,6,6.06,191,0,343666,3,41.17
0.1,4,0.09,46,960,540,3,5.98,223,0,390779,0,35.83
0.1,1,0.03,44,960,540,1,5.99,215,0,385194,3,34.17
0.1,3,0.07,42,1280,720,8,5.96,237,0,346907,3,136.0
0.1,6,0.0,35,1280,720,7,5.06,187,0,310827,5,129.4
0.1,3,0.07,54,1280,720,9,5.98,182,0,475177,3,101.17
0.09,3,0.11,50,1280,720,9,4.01,211,0,447076,3,83.75
0.08,4,0.09,59,1280,720,8,4.98,190,0,528525,7,79.0
0.07,5,0.12,55,1280,720,6,5.01,209,0,494432,3,62.0
0.08,8,0.18,60,1280,720,2,3.91,240,0,533678,6,49.5
0.08,7,0.11,60,1280,720,1,5.07,269,0,533524,4,143.4
0.1,2,0.04,38,1280,720,2,6.05,195,0,335103,4,126.0
0.09,7,0.12,25,1280,720,4,2.97,171,0,219111,6,115.33
0.08,5,0.0,105,1280,720,1,1.01,474,0,971917,4,112.0
0.08,4,0.07,77,1280,720,1,8.0,513,3,667209,5,137.0
0.14,8,0.07,36,1280,720,1,6.95,145,3,303158,8,79.14
0.09,5,0.13,51,1280,720,3,9.03,179,0,440553,4,60.22
0.07,4,0.12,65,1280,720,3,8.99,207,0,565252,4,46.22
0.07,7,0.13,75,1280,720,3,8.02,242,0,666498,8,38.5
0.07,8,0.12,77,1280,720,2,7.01,240,0,682464,5,37.14
0.07,0,0.12,80,1280,720,3,2.0,585,0,739237,8,29.0
0.08,12,0.06,82,1280,720,3,0.0,1360,0,754472,3,0.0
0.09,9,0.13,48,1280,720,1,1.02,951,0,442557,8,168.0
0.09,8,0.12,49,1280,720,1,2.0,436,0,453926,5,88.5
0.21,4,0.17,58,1280,720,5,4.01,275,1,524267,5,187.25
0.22,6,0.09,40,1280,720,7,0.99,546,7,364183,1,208.0
0.22,0,0.0,9,1280,720,3,1.01,37,2,79902,5,208.0
0.24,5,0.33,11,1280,720,1,1.0,201,0,97319,1,139.0
0.21,3,0.25,29,1280,720,1,3.01,237,0,256335,2,138.0
0.21,0,0.25,43,1280,720,3,3.01,293,0,378136,3,125.33
0.2,3,0.15,58,1280,720,3,3.0,546,0,528990,1,136.33
0.19,6,0.12,55,1280,720,3,1.99,960,0,483928,6,191.0
0.2,2,0.05,36,1280,720,3,3.0,276,0,330477,4,128.0
0.23,4,0.09,48,1280,720,4,3.03,457,3,439757,4,130.33
0.24,3,0.08,51,1280,720,2,0.95,939,2,476384,3,164.0
0.23,6,0.14,12,1280,720,4,1.05,372,0,106400,6,162.0
0.24,4,0.11,42,1280,720,5,4.91,472,0,381754,2,160.2
0.29,2,0.0,57,1280,720,4,7.13,336,0,483225,3,136.86
0.28,2,0.05,37,1280,720,2,3.0,264,1,332532,3,208.0
0.2,6,0.5,48,1280,720,2,1.0,602,3,440623,5,102.0
0.2,3,0.08,23,1280,720,2,0.0,956,2,212988,3,0.0
0.2,8,0.17,8,1280,720,4,0.99,68,0,65633,5,208.0
0.2,1,0.0,15,1280,720,5,3.02,290,0,129586,0,162.0
0.26,0,0.0,22,1280,720,3,3.0,257,0,183443,2,162.0
0.25,4,0.15,37,1280,720,4,2.96,343,0,342004,3,139.0
0.22,3,0.0,42,1280,720,2,3.05,369,0,373482,3,129.0
0.22,3,0.09,41,1280,720,5,3.97,349,0,348652,2,139.75
0.22,1,0.2,20,1280,720,1,2.01,330,0,180466,2,132.0
