remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.06,1,0.09,28,320,180,6,5.98,38,0,55793,0,30.5
0.06,2,0.22,24,320,180,6,6.0,28,0,62076,2,32.67
0.06,2,0.33,28,320,180,6,5.23,23,0,53818,1,31.2
0.05,3,0.33,26,320,180,6,6.73,32,0,60488,1,32.57
0.05,2,0.22,27,320,180,4,6.03,31,0,66605,1,28.67
0.04,3,0.33,24,320,180,7,5.98,34,0,60965,3,31.83
0.04,1,0.14,34,320,180,6,3.99,10,0,37692,2,31.75
0.04,0,0.0,25,320,180,6,6.97,55,0,66099,0,29.71
0.04,1,0.08,23,320,180,5,6.05,34,0,65164,1,26.67
0.05,1,0.0,23,320,180,7,5.97,47,0,60187,1,32.17
0.06,3,0.37,24,320,180,6,5.02,34,0,63947,2,30.8
0.07,4,0.57,20,320,180,6,7.01,62,0,78941,2,32.0
0.08,3,0.0,26,320,180,7,6.01,37,0,60830,2,31.83
0.08,3,0.3,20,320,180,6,6.0,55,0,81016,3,29.83
0.09,2,0.22,19,320,180,7,6.82,94,0,85076,3,29.86
0.09,3,0.0,16,320,180,2,6.15,72,0,78402,3,34.67
0.09,5,0.5,24,320,180,3,6.97,36,0,65883,2,30.43
0.09,2,0.28,15,320,180,7,2.01,334,3,105716,3,48.5
0.12,0,0.0,39,320,180,7,2.88,9,0,12983,0,80.0
0.1,0,0.0,47,320,180,7,7.32,5,0,16455,0,50.0
0.08,3,0.43,31,320,180,7,6.23,11,0,42551,1,38.0
0.06,1,0.14,36,320,180,6,6.76,7,0,34081,0,34.43
0.05,3,0.43,28,320,180,7,6.96,16,0,64805,2,30.14
0.04,1,0.0,24,320,180,7,5.97,26,0,57130,2,30.5
0.04,2,0.28,22,320,180,7,7.05,55,0,75451,1,31.14
0.06,3,0.0,24,320,180,7,6.99,47,0,64263,1,35.14
0.05,1,0.14,21,320,180,6,7.03,61,0,72866,2,32.43
0.06,3,0.27,28,320,180,6,6.85,28,0,62960,1,31.43
0.06,0,0.27,24,320,180,6,6.15,35,0,57303,1,31.67
0.05,3,0.11,30,320,180,5,5.98,27,0,56934,1,34.33
0.05,0,0.11,31,320,180,5,5.81,19,0,47145,0,30.5
0.06,5,0.33,25,320,180,5,5.27,37,0,64273,4,30.5
0.06,1,0.16,32,320,180,6,4.84,22,0,43791,0,32.2
0.06,1,0.14,24,320,180,2,5.18,41,0,62987,1,25.8
0.06,1,0.14,17,320,180,2,5.95,86,0,89770,2,30.0
0.06,3,0.27,19,320,180,4,2.02,138,1,82791,2,19.5
0.05,1,0.12,26,320,180,5,1.98,73,0,46930,2,35.0
0.05,2,0.33,27,320,180,5,3.76,21,0,63695,1,30.25
0.09,3,0.6,19,320,180,6,4.32,90,1,67700,2,22.75
0.1,1,0.16,21,320,180,4,0.0,173,3,59531,3,0.0
0.09,3,0.33,23,320,180,6,0.55,209,4,66449,2,8.0
0.09,1,0.0,36,320,180,7,2.66,11,0,35348,2,16.6
0.15,2,0.25,12,320,180,7,4.98,347,0,98687,3,30.2
0.14,3,0.3,14,320,180,6,4.02,588,0,105200,3,26.25
0.14,4,0.44,16,320,180,2,5.96,599,0,98269,4,25.5
0.15,3,0.27,16,320,180,6,7.02,333,0,103517,3,30.71
0.12,3,0.25,17,320,180,5,7.03,344,0,100649,3,30.29
0.12,0,0.25,17,320,180,7,4.15,163,0,99628,1,23.0
0.12,1,0.07,10,320,180,1,1.37,30,0,27919,3,47.0
0.12,1,0.0,30,320,180,2,7.01,21,0,48897,0,31.67
0.11,1,0.0,26,320,180,5,5.0,42,0,62566,1,26.2
0.1,1,0.0,18,320,180,7,6.91,86,1,80707,2,26.86
0.1,2,0.33,14,320,180,6,1.01,284,0,81824,1,79.0
0.15,3,0.0,38,320,180,2,2.0,1,0,28333,1,67.0
0.13,0,0.0,35,320,180,3,5.0,8,0,40392,1,57.4
0.12,0,0.0,36,320,180,6,6.99,7,0,42604,2,41.43
0.12,0,0.0,31,320,180,6,6.01,13,0,46163,2,38.17
0.09,5,0.16,18,320,180,7,1.99,185,3,83259,0,22.0
0.09,0,0.16,33,320,180,7,3.0,5,0,37865,2,71.0
0.09,2,0.0,39,320,180,6,6.05,6,0,34081,2,54.33
0.09,0,0.0,42,320,180,5,6.0,4,0,16848,0,41.83
0.07,7,0.14,35,320,180,6,7.01,5,0,35994,0,35.57
0.07,0,0.14,32,320,180,6,6.94,8,0,42486,1,31.14
0.05,1,0.0,30,320,180,3,6.04,6,0,48049,0,28.83
0.04,5,0.62,23,320,180,5,4.97,48,0,68481,2,31.2
0.05,6,0.5,27,320,180,8,5.69,27,0,58981,3,31.09
0.06,1,0.0,24,320,180,7,6.03,26,0,68376,2,28.5
0.06,2,0.25,24,320,180,8,3.0,87,3,75288,1,35.33
0.08,3,0.33,21,320,180,5,5.01,71,0,59065,3,40.4
0.09,0,0.0,23,320,180,6,8.01,40,0,71453,0,31.12
0.08,2,0.0,34,320,180,5,2.48,18,2,38880,3,28.0
0.13,2,0.0,41,320,180,7,0.0,0,1,0,0,0.0
0.16,2,0.33,37,320,180,5,6.45,6,3,26216,1,141.58
0.12,2,0.25,44,320,180,5,6.93,4,0,24620,1,101.29
0.09,2,0.28,35,320,180,5,4.06,3,0,25397,2,71.75
0.08,0,0.0,34,320,180,6,6.0,4,0,38584,1,56.67
0.06,2,0.28,37,320,180,4,4.97,3,0,26689,1,50.8
0.05,0,0.0,31,320,180,4,7.03,9,0,50265,1,42.71
0.04,2,0.0,35,320,180,5,4.99,5,0,32499,1,41.0
0.03,0,0.0,32,320,180,6,5.69,9,0,42089,0,34.83
0.03,1,0.14,33,320,180,4,5.25,6,0,39717,0,30.2
0.03,0,0.14,33,320,180,3,4.7,5,0,35566,0,28.0
0.03,1,0.16,32,320,180,4,3.47,6,0,34904,0,28.33
0.03,1,0.0,32,320,180,6,4.07,16,0,40169,0,26.75
0.04,1,0.16,27,320,180,4,4.99,21,0,55547,0,25.6
