remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.09,1,0.12,24,320,180,5,5.0,34,0,60010,1,85.2
0.09,1,0.14,16,320,180,5,5.01,88,0,89738,2,79.4
0.09,0,0.0,25,320,180,5,4.97,17,0,56841,1,88.0
0.08,2,0.2,23,320,180,5,5.03,31,0,65729,1,76.6
0.08,0,0.2,24,320,180,5,5.0,31,1,56687,1,84.2
0.08,2,0.22,26,320,180,2,2.0,50,3,56222,1,110.5
0.09,1,0.2,21,320,180,3,3.0,38,0,63807,1,90.67
0.09,0,0.2,37,320,180,3,2.98,1,0,29372,1,102.67
0.1,3,0.33,21,320,180,5,5.04,51,0,73256,2,92.8
0.09,1,0.11,18,320,180,2,2.0,145,1,77016,1,89.5
0.11,1,0.14,33,320,180,4,4.0,11,0,42788,1,101.0
0.1,1,0.0,26,320,180,5,4.01,32,0,54768,2,88.5
0.09,1,0.14,37,320,180,6,5.99,6,0,42149,0,76.33
0.08,0,0.0,25,320,180,5,5.01,29,0,54351,1,69.8
0.08,3,0.33,35,320,180,5,4.98,12,0,40871,2,58.2
0.1,2,0.33,17,320,180,5,5.02,148,0,78056,1,61.6
0.11,1,0.1,31,320,180,5,4.93,10,0,43472,0,64.8
0.1,2,0.22,21,320,180,6,6.09,45,0,73791,1,73.17
0.09,0,0.0,28,320,180,5,4.96,16,0,48180,0,75.2
0.09,2,0.33,25,320,180,5,5.04,23,0,60183,0,72.6
0.08,3,0.27,33,320,180,3,3.0,21,0,42346,0,92.67
0.08,2,0.33,30,320,180,4,3.98,7,0,41331,1,92.5
0.08,1,0.25,22,320,180,5,5.02,32,0,68740,2,81.2
0.07,3,0.33,16,320,180,2,2.0,207,4,102019,3,46.0
0.08,2,0.0,31,320,180,1,1.0,55,0,21802,0,140.0
0.12,0,0.0,38,320,180,2,2.01,4,0,21651,0,111.5
0.11,0,0.0,25,320,180,5,5.01,33,0,54652,0,99.0
0.1,1,0.12,25,320,180,5,5.0,30,0,62653,1,133.0
0.1,3,0.33,26,320,180,5,5.0,29,0,57201,2,125.8
0.09,1,0.14,22,320,180,3,2.99,76,1,78421,0,70.67
0.08,2,0.22,24,320,180,1,1.0,82,0,48867,2,144.0
0.12,0,0.0,37,320,180,2,2.01,4,0,24879,1,128.0
0.11,0,0.0,18,320,180,2,2.0,181,1,76178,0,86.5
0.1,0,0.0,41,320,180,1,1.0,1,0,11892,1,125.0
0.14,1,0.2,40,320,180,2,2.0,3,0,18605,0,87.5
0.13,0,0.0,33,320,180,5,5.01,6,0,37555,0,78.4
0.1,1,0.16,27,320,180,5,4.98,13,0,51468,1,75.4
0.08,1,0.0,28,320,180,5,5.02,21,0,53956,0,84.6
0.07,1,0.12,20,320,180,5,4.99,41,0,78281,2,95.2
0.07,2,0.25,24,320,180,6,6.01,35,0,54389,0,112.83
0.07,3,0.37,15,320,180,5,4.97,104,1,91912,1,86.4
0.08,2,0.25,9,320,180,4,0.0,447,2,70739,2,0.0
0.1,1,0.0,47,320,180,5,0.5,32,0,9802,1,128.0
0.1,0,0.0,0,320,180,3,0.0,0,0,0,0,0.0
0.1,0,0.0,0,320,180,4,0.0,0,0,0,0,0.0
0.1,0,0.0,0,320,180,6,0.0,0,0,0,0,0.0
0.1,0,0.0,43,320,180,5,0.0,0,1,0,0,0.0
0.1,1,0.33,22,320,180,5,3.99,32,0,68754,1,139.75
0.18,2,0.28,15,320,180,5,5.0,165,0,88048,1,120.2
0.17,4,0.4,24,320,180,5,3.5,44,0,57648,3,118.25
0.17,2,0.0,33,320,180,5,4.66,22,0,41452,2,117.25
0.16,2,0.33,25,320,180,5,5.98,47,0,67251,2,119.17
0.13,3,0.37,26,320,180,2,4.0,16,0,57912,1,102.75
0.11,1,0.16,20,320,180,5,4.99,66,0,67153,1,110.0
0.1,2,0.33,28,320,180,5,5.03,8,0,58988,3,102.6
0.1,3,0.37,25,320,180,5,5.0,27,0,59565,2,103.0
0.09,1,0.12,30,320,180,5,4.99,20,0,47316,1,96.2
0.08,0,0.0,28,320,180,5,5.0,26,0,55022,2,81.4
0.07,1,0.12,36,320,180,5,2.75,4,0,28273,2,77.0
0.07,1,0.2,20,320,180,4,5.51,68,0,82332,2,73.4
0.08,1,0.2,15,320,180,4,5.0,140,0,100618,2,94.6
0.08,4,0.0,17,320,180,3,4.99,87,0,75268,4,118.2
0.09,3,0.25,28,320,180,4,4.95,24,0,45301,2,105.0
0.08,1,0.0,27,320,180,5,5.05,34,0,53379,1,101.2
0.08,1,0.11,32,320,180,6,5.0,17,0,40416,2,90.2
0.08,1,0.12,29,320,180,5,4.01,19,0,58512,1,79.5
0.08,2,0.0,21,320,180,5,3.98,43,0,71253,3,70.25
0.08,0,0.0,13,320,180,5,3.01,166,0,79312,2,117.0
0.09,3,0.16,27,320,180,5,4.0,53,0,62857,2,100.25
0.1,2,0.33,21,320,180,5,4.98,41,0,65634,2,80.0
0.09,3,0.0,14,320,180,5,6.02,179,0,97747,2,122.33
0.12,4,0.3,24,320,180,5,5.0,33,0,60265,2,133.4
0.12,1,0.16,24,320,180,5,4.99,72,0,75119,1,108.2
0.12,1,0.1,30,320,180,5,5.01,19,0,46503,3,102.4
0.12,0,0.1,28,320,180,3,5.0,46,0,51484,1,82.8
0.11,4,0.25,25,320,180,1,4.98,23,0,60556,2,75.6
0.1,1,0.11,30,320,180,3,5.01,34,0,55081,2,93.8
0.09,2,0.28,22,320,180,5,5.02,39,0,70144,2,93.4
0.09,2,0.28,26,320,180,5,5.0,39,0,70810,4,98.0
0.08,2,0.18,25,320,180,5,4.99,38,0,51630,1,114.2
0.08,2,0.4,12,320,180,4,3.01,211,5,98701,1,78.33
0.08,1,0.11,38,320,180,4,1.0,1,0,14495,1,106.0
0.08,1,0.0,33,320,180,3,2.98,8,0,34945,1,102.0
0.1,1,0.16,25,320,180,1,5.04,62,0,66712,0,115.4
0.11,1,0.1,33,320,180,2,3.98,16,0,44555,0,103.5
0.09,1,0.0,22,320,180,4,5.02,77,0,68713,1,106.4
0.1,2,0.2,19,320,180,4,3.98,71,0,71093,2,113.5
0.1,0,0.0,30,320,180,5,4.01,26,0,47544,1,122.5
0.09,1,0.0,17,320,180,4,3.01,110,2,88824,2,84.67
0.08,2,0.2,28,320,180,4,1.0,51,1,38464,2,159.0
0.08,0,0.0,46,320,180,1,1.99,1,0,5804,0,129.0
0.11,1,0.33,33,320,180,2,4.01,13,0,42550,1,83.0
0.1,1,0.2,33,320,180,4,4.01,14,0,35296,0,75.25
0.09,0,0.0,21,320,180,5,5.0,31,0,78278,1,62.2
0.08,1,0.2,21,320,180,4,3.99,43,0,61120,2,87.25
0.08,2,0.0,29,320,180,5,3.99,47,2,54323,1,85.5
0.09,2,0.33,13,320,180,6,0.99,380,2,86002,0,127.0
0.14,1,0.0,39,320,180,4,2.02,3,0,17960,0,74.5
0.13,2,0.66,27,320,180,5,4.01,13,0,52931,1,64.75
0.12,2,0.28,24,320,180,5,5.01,31,0,70217,2,67.0
0.11,4,0.44,31,320,180,5,3.99,6,0,46096,1,62.0
0.1,1,0.5,14,320,180,5,4.99,250,0,106175,1,75.6
0.1,2,0.18,26,320,180,4,6.01,23,0,44381,3,79.67
0.1,0,0.0,20,320,180,2,4.0,39,0,70898,2,75.75
0.09,4,0.5,27,320,180,4,5.0,30,0,56227,1,76.6
0.09,1,0.12,30,320,180,3,5.01,32,0,47193,0,87.6
0.09,1,0.1,29,320,180,4,5.0,29,0,51947,0,78.6
0.08,1,0.0,28,320,180,4,4.98,16,0,58330,3,59.6
0.09,5,0.5,22,320,180,5,3.99,37,0,68550,2,87.5
0.08,1,0.16,20,320,180,3,1.0,69,0,61861,2,38.0
0.07,2,0.28,28,320,180,5,4.0,17,0,57345,2,110.0
0.08,2,0.4,24,320,180,4,3.01,55,0,52722,1,143.67
0.07,0,0.0,31,320,180,4,4.0,27,0,45786,0,135.5
0.08,0,0.0,31,320,180,5,3.97,11,0,42459,1,121.5
0.08,2,0.25,36,320,180,4,5.02,27,0,44189,0,103.2
0.07,0,0.0,35,320,180,4,3.0,14,0,25074,0,92.33
0.08,1,0.14,28,320,180,3,5.02,27,0,59426,0,63.2
0.07,3,0.43,27,320,180,4,3.93,14,0,49622,1,68.0
0.07,0,0.0,25,320,180,5,4.06,33,0,59359,0,80.25
0.08,0,0.0,24,320,180,5,4.99,63,0,59600,0,85.8
0.08,3,0.75,14,320,180,5,4.0,122,0,98440,2,96.75
0.08,1,0.14,20,320,180,5,4.02,48,0,62670,2,107.75
0.09,3,0.37,36,320,180,5,2.99,3,0,33947,2,106.0
0.1,2,0.25,25,320,180,4,4.01,21,0,38325,1,93.0
0.09,0,0.0,24,320,180,3,5.0,52,0,73696,2,78.0
0.09,2,0.0,16,320,180,5,4.99,101,0,84289,2,89.2
0.08,3,0.27,25,320,180,4,5.0,21,0,52715,2,91.6
0.09,1,0.14,27,320,180,4,4.97,13,0,60285,2,72.4
0.08,1,0.12,20,320,180,4,5.03,56,0,64869,2,84.4
0.08,3,0.37,21,320,180,4,4.0,84,3,82510,3,82.0
0.08,3,0.33,28,320,180,3,1.99,58,0,35897,0,92.5
0.11,1,0.14,28,320,180,1,5.01,32,0,52905,0,83.6
0.1,0,0.0,33,320,180,3,3.96,12,0,46287,0,84.25
0.09,0,0.0,28,320,180,5,4.04,23,0,39772,0,96.0
0.08,0,0.0,26,320,180,5,2.99,26,0,56774,1,117.33
0.08,4,0.66,25,320,180,6,3.96,9,0,61990,2,97.25
0.08,1,0.2,16,320,180,4,3.04,158,1,94056,0,59.33
0.08,3,0.28,15,320,180,6,1.01,149,0,63289,2,107.0
0.13,1,0.5,36,320,180,4,2.98,5,0,40369,2,86.0
0.13,0,0.5,22,320,180,5,5.03,65,0,62755,1,109.6
0.11,1,0.0,35,320,180,4,5.01,5,0,29936,0,79.4
0.11,0,0.0,23,320,180,5,4.96,46,0,72999,0,90.2
0.1,4,0.0,26,320,180,1,4.02,60,0,52379,1,115.5
0.1,3,0.23,32,320,180,2,6.02,15,0,48076,0,93.17
0.09,0,0.0,32,320,180,4,3.99,17,0,41017,0,73.0
0.08,1,0.12,30,320,180,4,5.0,24,0,47250,1,70.8
0.09,4,0.5,29,320,180,5,3.96,18,0,47444,0,66.5
0.08,0,0.0,22,320,180,3,5.04,39,0,67639,0,78.0
