remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.08,0,0.0,0,1280,720,1,0.0,0,0,0,0,0.0
0.08,0,0.0,0,1280,720,4,0.0,0,0,0,0,0.0
0.08,0,0.0,0,1280,720,4,0.0,0,0,0,0,0.0
0.08,0,0.0,0,1280,720,6,0.0,0,0,0,0,0.0
0.18,4,0.3,19,1280,720,5,3.26,121,5,159552,5,152.33
0.18,0,0.3,0,1280,720,5,0.0,0,0,0,0,0.0
0.16,2,0.11,40,1280,720,5,5.98,110,0,350615,1,102.67
0.14,2,0.06,36,1280,720,5,4.0,102,0,308897,0,94.75
0.13,2,0.05,35,1280,720,5,4.96,152,0,298637,1,160.6
0.14,2,0.06,33,1280,720,5,5.04,180,0,283919,2,178.2
0.14,4,0.11,31,1280,720,5,4.99,82,0,272162,2,140.4
0.12,1,0.04,39,1280,720,6,5.0,112,0,328066,3,138.8
0.11,3,0.08,34,1280,720,5,5.0,147,0,301786,3,130.2
0.11,4,0.11,35,1280,720,5,4.98,82,0,296853,3,114.8
0.11,2,0.07,42,1280,720,5,6.02,137,0,365225,3,111.0
0.11,5,0.14,42,1280,720,4,3.99,135,0,375672,7,106.0
0.12,5,0.15,38,1280,720,3,5.02,150,0,326691,4,115.8
0.12,4,0.12,35,1280,720,3,4.98,152,0,306387,2,115.8
0.12,3,0.09,39,1280,720,2,4.02,267,1,349811,5,126.75
0.12,5,0.15,23,1280,720,3,2.94,223,0,185621,3,148.0
0.15,7,0.27,30,1280,720,3,3.06,195,0,249131,1,141.67
0.15,2,0.09,10,1280,720,1,2.0,117,0,83415,2,189.0
0.16,2,0.12,14,1280,720,3,3.01,200,0,121319,0,170.67
0.16,2,0.15,7,1280,720,5,2.97,91,0,55877,2,189.33
0.16,0,0.15,3,1280,720,3,0.98,78,0,25316,0,120.0
0.13,1,0.0,25,1280,720,1,3.1,194,0,209820,2,128.0
0.14,4,0.16,31,1280,720,1,5.01,389,0,267469,3,144.6
0.15,2,0.07,28,1280,720,2,2.99,338,2,243252,2,130.33
0.16,2,0.0,26,1280,720,3,0.0,877,2,238781,3,0.0
0.16,5,0.23,14,1280,720,4,1.01,712,0,127749,5,194.0
0.26,1,0.14,2,1280,720,5,1.0,67,0,16958,1,132.0
0.24,1,0.2,13,1280,720,4,2.01,184,0,111576,2,170.0
0.24,1,0.09,14,1280,720,4,2.98,282,0,118903,0,196.67
0.22,0,0.0,10,1280,720,1,4.02,77,0,70376,0,178.25
0.18,0,0.0,14,1280,720,1,4.97,101,0,103952,0,181.4
0.17,0,0.0,12,1280,720,3,4.02,95,0,85179,0,184.0
0.15,1,0.09,25,1280,720,4,4.01,212,0,210019,0,166.75
0.14,2,0.12,20,1280,720,1,0.97,443,0,179333,4,200.0
0.15,5,0.22,9,1280,720,2,0.0,118,0,81147,3,0.0
0.19,3,0.21,21,1280,720,5,2.99,321,0,185426,0,165.33
0.2,0,0.0,20,1280,720,5,4.01,865,0,175862,1,152.0
0.19,1,0.05,18,1280,720,4,1.01,627,0,151651,2,208.0
0.21,2,0.1,7,1280,720,4,2.0,218,0,54745,1,171.5
0.24,1,0.5,11,1280,720,5,4.98,94,0,76745,2,189.8
0.23,2,0.16,8,1280,720,5,4.97,58,0,54119,0,178.2
0.18,0,0.0,16,1280,720,5,3.02,198,0,137478,0,148.67
0.16,1,0.1,9,1280,720,5,3.98,60,0,63694,1,179.75
0.16,1,0.0,13,1280,720,2,5.02,67,0,93889,2,174.0
0.12,2,0.16,14,1280,720,3,5.01,117,0,101743,0,165.6
0.11,1,0.08,11,1280,720,4,4.98,76,0,80263,1,172.4
0.1,2,0.5,18,1280,720,5,5.01,111,0,137299,3,158.8
0.09,3,0.23,10,1280,720,5,2.01,203,0,77666,3,189.5
0.11,2,0.16,7,1280,720,5,2.99,96,0,48695,0,176.67
0.1,0,0.0,9,1280,720,3,4.02,101,0,67956,0,174.25
0.1,1,0.0,7,1280,720,4,5.0,60,0,45756,0,178.0
0.09,0,0.0,9,1280,720,3,4.95,112,0,66415,0,171.6
0.07,0,0.0,13,1280,720,1,5.03,94,0,98511,0,168.8
0.07,1,0.09,7,1280,720,1,3.0,174,0,58000,0,193.33
0.09,0,0.0,9,1280,720,1,3.99,86,0,65316,1,178.75
0.08,1,0.14,17,1280,720,1,3.01,339,0,142058,0,191.0
0.09,1,0.07,5,1280,720,1,0.99,102,0,43769,1,196.0
0.09,0,0.0,16,1280,720,3,1.01,614,1,144692,1,188.0
0.11,0,0.0,19,1280,720,3,0.99,1024,0,170432,0,143.0
0.17,1,0.05,18,1280,720,4,0.0,1559,0,165737,0,0.0
0.17,0,0.0,1,1280,720,3,0.0,0,0,9284,1,0.0
0.17,1,0.12,0,1280,720,4,0.0,0,0,0,0,0.0
0.17,0,0.0,0,1280,720,3,0.0,0,1,0,0,0.0
0.17,0,0.0,17,1280,720,3,1.0,266,2,134980,1,167.0
0.28,2,0.16,9,1280,720,5,0.0,697,0,81228,3,0.0
0.28,1,0.16,1,1280,720,3,0.99,34,0,5558,0,208.0
0.33,0,0.0,0,1280,720,4,0.0,0,0,0,0,0.0
0.33,0,0.0,0,1280,720,5,0.0,0,0,0,0,0.0
0.33,0,0.0,16,1280,720,4,2.99,249,2,129737,0,154.67
0.31,0,0.0,87,1280,720,4,2.99,270,0,788074,3,117.0
0.29,7,0.08,73,1280,720,5,4.01,94,0,666309,4,104.75
0.25,2,0.03,93,1280,720,5,3.0,97,0,856729,6,96.67
0.23,7,0.08,108,1280,720,4,4.01,110,0,989968,8,85.25
0.21,13,0.13,87,1280,720,5,3.0,96,0,801175,14,78.33
0.19,9,0.0,98,1280,720,4,3.0,128,1,892330,7,83.33
0.19,12,0.13,138,1280,720,4,3.99,168,0,1266358,17,112.25
0.19,14,0.12,26,1280,720,5,2.99,192,0,221796,5,179.0
0.2,0,0.0,71,1280,720,4,4.03,168,0,649188,5,122.0
0.19,8,0.11,74,1280,720,5,4.94,89,0,669804,3,107.4
0.16,13,0.19,75,1280,720,5,4.04,84,0,680764,9,102.25
0.15,5,0.08,71,1280,720,5,3.99,109,0,642633,2,97.5
0.15,5,0.07,101,1280,720,5,3.98,127,0,920033,9,88.75
0.15,5,0.07,119,1280,720,4,5.04,175,0,1078646,7,85.4
0.16,8,0.0,131,1280,720,5,4.01,220,0,1204082,9,84.75
0.17,13,0.09,131,1280,720,4,4.94,263,0,1192924,6,103.0
0.18,4,0.03,90,1280,720,5,4.04,144,2,822648,8,93.25
0.18,9,0.09,127,1280,720,5,4.02,218,2,1158458,9,107.25
0.18,12,0.15,98,1280,720,5,4.96,152,0,891354,15,100.6
0.19,13,0.15,106,1280,720,5,3.02,270,1,971411,8,112.0
0.19,10,0.09,79,1280,720,3,4.01,149,0,714268,6,135.0
0.19,6,0.08,73,1280,720,1,4.96,133,0,658167,7,120.0
0.17,7,0.09,93,1280,720,3,5.06,164,0,844747,7,100.0
0.16,7,0.09,91,1280,720,5,4.98,180,0,833874,8,108.0
0.15,7,0.1,94,1280,720,5,3.97,165,0,847834,12,102.75
0.15,12,0.14,81,1280,720,4,5.05,181,0,732175,8,111.0
0.15,7,0.0,83,1280,720,4,4.01,233,1,748964,11,106.25
0.15,14,0.17,76,1280,720,5,4.99,369,0,699759,8,111.8
0.16,6,0.09,77,1280,720,4,3.98,208,0,686658,8,119.5
0.17,9,0.11,76,1280,720,4,5.0,188,0,687334,6,114.4
0.17,4,0.06,59,1280,720,4,4.99,148,0,516635,0,123.2
0.16,2,0.03,65,1280,720,5,2.97,238,4,590460,5,97.0
0.15,9,0.2,25,1280,720,4,1.02,422,3,230890,3,165.0
0.19,6,0.1,25,1280,720,5,3.0,89,0,218539,1,147.67
0.17,0,0.0,46,1280,720,4,5.0,100,0,398800,3,141.0
0.16,5,0.13,35,1280,720,5,4.97,81,0,303358,5,142.6
0.13,4,0.14,50,1280,720,4,4.02,184,0,447054,4,132.25
0.13,4,0.09,47,1280,720,5,4.0,180,0,417765,5,131.25
0.15,7,0.09,49,1280,720,4,5.01,251,0,445603,3,130.8
0.16,3,0.07,40,1280,720,5,4.0,141,0,347997,5,134.25
0.16,6,0.17,49,1280,720,5,3.99,277,0,438087,3,130.75
0.17,0,0.0,32,1280,720,3,3.99,167,0,286022,2,147.25
0.17,2,0.06,37,1280,720,5,5.02,126,0,331522,4,139.4
0.15,4,0.12,31,1280,720,5,4.0,129,0,275021,1,132.25
0.15,1,0.03,38,1280,720,4,5.0,274,0,339282,2,153.4
0.15,2,0.05,40,1280,720,4,3.99,216,0,351840,2,156.0
0.17,3,0.0,36,1280,720,5,5.02,206,0,314996,4,164.0
0.16,3,0.09,35,1280,720,5,3.99,167,0,303551,3,152.5
0.16,6,0.0,40,1280,720,5,4.97,173,0,340343,6,156.0
0.15,6,0.18,33,1280,720,5,4.02,237,0,282001,5,168.5
0.15,4,0.14,27,1280,720,5,5.01,92,0,232777,5,160.6
0.14,3,0.0,27,1280,720,5,5.0,149,0,224865,1,183.2
0.13,1,0.04,17,1280,720,5,3.0,139,0,148318,0,160.33
0.13,2,0.12,25,1280,720,5,5.0,140,0,211202,1,162.4
0.12,3,0.12,38,1280,720,2,4.97,297,0,320034,2,181.0
0.13,4,0.16,24,1280,720,4,4.03,149,0,200128,5,181.5
0.13,2,0.09,25,1280,720,4,4.0,201,0,211175,0,184.0
0.13,3,0.11,17,1280,720,1,4.98,66,0,132549,2,191.6
0.13,0,0.0,17,1280,720,4,4.99,71,0,123008,1,180.4
0.11,1,0.07,26,1280,720,1,5.04,135,0,214698,0,159.2
0.11,1,0.04,25,1280,720,1,5.0,124,0,204749,2,169.2
0.11,3,0.13,28,1280,720,1,4.93,147,0,225004,3,161.4
0.11,4,0.14,27,1280,720,3,5.05,201,0,232888,3,163.2
0.12,3,0.12,28,1280,720,3,5.03,138,0,235226,4,163.0
0.12,2,0.09,25,1280,720,2,4.99,140,0,206229,3,180.6
0.12,2,0.09,15,1280,720,4,1.98,163,0,126835,1,173.5
0.13,0,0.0,9,1280,720,1,4.04,98,0,72217,1,187.0
0.12,2,0.11,31,1280,720,3,3.97,320,0,274089,1,186.5
0.12,3,0.1,20,1280,720,3,1.0,483,0,172827,2,203.0
0.16,3,0.2,24,1280,720,4,4.01,148,0,210027,2,186.0
0.19,1,0.0,5,1280,720,3,1.02,676,1,43844,1,182.0
0.19,0,0.0,24,1280,720,5,0.0,696,0,212956,0,0.0
0.19,0,0.0,0,1280,720,5,0.0,0,0,0,0,0.0
0.25,1,0.0,18,1280,720,5,3.18,264,0,147681,1,208.0
0.25,2,0.0,27,1280,720,5,3.02,385,0,244437,2,162.0
0.25,1,0.04,16,1280,720,4,1.99,435,0,132146,2,172.0
0.26,3,0.0,19,1280,720,5,4.0,154,0,162726,2,175.75
0.23,1,0.06,12,1280,720,4,1.01,290,0,106055,0,197.0
0.23,0,0.06,12,1280,720,5,3.0,81,0,97149,1,192.67
0.22,2,0.1,12,1280,720,4,3.01,106,0,88475,1,196.67
0.19,0,0.0,10,1280,720,4,4.0,64,0,72455,0,203.25
0.16,0,0.0,11,1280,720,5,3.86,66,0,78559,0,203.0
0.14,0,0.0,13,1280,720,5,5.17,77,0,96504,0,201.6
0.12,2,0.15,15,1280,720,5,4.99,110,0,118694,2,189.2
0.1,0,0.0,17,1280,720,5,4.0,145,0,131174,1,198.25
0.1,2,0.12,18,1280,720,4,5.01,96,0,141869,2,189.0
0.09,2,0.13,18,1280,720,3,4.0,163,0,148318,1,171.0
0.09,1,0.06,16,1280,720,5,5.02,154,0,117868,1,187.8
0.1,1,0.06,19,1280,720,4,3.99,200,0,139339,1,182.75
0.11,0,0.0,14,1280,720,5,5.0,88,0,103155,0,184.0
0.1,1,0.08,16,1280,720,5,4.0,115,0,122057,1,174.75
0.1,0,0.0,17,1280,720,4,4.0,120,0,134016,0,171.75
0.1,2,0.0,25,1280,720,6,5.0,255,0,208954,2,173.0
0.11,3,0.13,20,1280,720,3,5.0,160,0,162257,3,182.6
0.12,3,0.16,23,1280,720,5,4.98,286,0,179171,1,195.8
0.14,1,0.05,14,1280,720,2,4.99,50,0,90035,2,199.4
0.11,1,0.08,10,1280,720,4,4.03,91,0,68170,1,200.0
0.1,0,0.0,8,1280,720,4,2.99,80,0,55299,0,195.67
0.1,1,0.12,16,1280,720,4,4.97,109,0,126802,1,195.8
0.1,2,0.0,13,1280,720,4,4.03,112,0,105702,1,197.75
0.1,1,0.07,11,1280,720,3,4.99,69,0,74786,1,194.6
0.09,0,0.0,16,1280,720,2,5.0,130,0,117832,0,200.6
