remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.12,2,0.28,8,320,180,3,3.0,159,0,53553,0,54.33
0.13,1,0.12,8,320,180,4,2.88,96,0,57224,1,46.67
0.12,1,0.12,9,320,180,4,2.09,153,0,77882,1,51.5
0.12,2,0.25,7,320,180,3,4.0,99,0,54161,0,68.75
0.13,1,0.25,6,320,180,3,1.83,99,0,44024,1,51.5
0.13,1,0.12,8,320,180,4,3.28,98,0,59651,1,58.0
0.13,1,0.0,10,320,180,2,4.0,106,0,75044,1,51.75
0.11,1,0.16,10,320,180,2,3.0,47,0,77653,3,49.0
0.11,2,0.25,8,320,180,4,4.01,90,0,55665,1,54.75
0.1,1,0.0,8,320,180,4,3.0,182,0,51674,0,68.0
0.1,0,0.0,9,320,180,1,3.99,73,0,58524,1,46.0
0.1,2,0.22,8,320,180,1,2.74,103,0,59092,2,67.0
0.09,2,0.25,10,320,180,1,3.32,128,0,70803,1,66.33
0.09,1,0.2,13,320,180,2,4.0,103,0,89925,3,68.75
0.09,5,0.45,11,320,180,3,4.0,83,0,74967,3,82.0
0.09,0,0.45,6,320,180,4,3.13,128,0,44598,1,76.0
0.11,0,0.0,9,320,180,3,3.99,111,0,68678,1,65.5
0.11,2,0.0,8,320,180,4,3.86,85,0,56293,1,81.5
0.1,2,0.33,9,320,180,4,2.38,40,0,38698,2,85.75
0.1,0,0.0,6,320,180,4,3.09,30,0,50675,1,99.0
0.15,2,0.2,10,320,180,3,4.0,105,0,65552,1,65.75
0.14,0,0.0,9,320,180,5,3.98,114,0,56637,0,69.25
0.13,0,0.0,13,320,180,4,2.45,26,0,29319,0,62.6
0.13,0,0.0,18,320,180,3,0.0,62,0,11199,0,0.0
0.13,0,0.0,20,320,180,3,2.83,42,0,69514,0,30.0
0.19,1,0.0,6,320,180,3,2.0,132,0,46072,0,49.5
0.18,1,0.14,11,320,180,4,3.0,251,0,94351,1,40.67
0.17,2,0.18,14,320,180,4,4.07,175,0,102208,2,46.25
0.17,0,0.0,8,320,180,4,3.93,76,0,49888,0,61.25
0.16,2,0.33,9,320,180,3,4.0,44,0,66475,2,61.75
0.14,1,0.16,10,320,180,4,3.99,95,0,68555,2,70.75
0.13,3,0.3,11,320,180,3,4.02,111,0,66564,2,69.75
0.12,0,0.0,9,320,180,1,2.96,62,0,40343,0,61.67
0.12,2,0.22,9,320,180,2,5.06,109,0,59509,1,62.8
0.1,0,0.0,8,320,180,3,3.98,100,0,56349,0,51.75
0.1,2,0.25,11,320,180,3,3.01,104,0,78330,2,71.67
0.1,3,0.37,7,320,180,4,3.0,53,0,27824,1,101.67
0.1,1,0.25,14,320,180,4,3.0,8,0,28121,0,66.0
0.09,0,0.0,11,320,180,4,4.0,62,0,49111,0,66.25
0.09,1,0.12,9,320,180,3,4.11,63,0,48658,0,55.75
0.08,0,0.0,11,320,180,1,3.88,55,0,52990,1,55.5
0.07,2,0.0,8,320,180,4,3.01,64,0,56278,2,52.67
0.07,0,0.0,6,320,180,4,3.97,58,0,44852,0,56.0
0.07,0,0.0,11,320,180,4,3.02,118,0,81508,0,43.67
0.08,0,0.0,10,320,180,4,1.0,186,0,34834,0,113.0
0.08,0,0.0,26,320,180,4,1.98,4,0,13502,0,89.0
0.11,1,0.25,13,320,180,3,3.03,30,0,30095,0,70.0
0.1,1,0.16,12,320,180,4,3.0,88,0,83168,2,58.0
0.09,4,0.44,10,320,180,2,3.99,62,0,63586,3,64.75
0.09,0,0.0,8,320,180,3,3.99,37,0,38652,0,71.25
0.09,2,0.0,15,320,180,3,3.99,48,0,45021,0,62.25
0.09,1,0.14,9,320,180,4,3.03,114,0,69959,1,57.0
0.09,2,0.2,7,320,180,3,0.98,202,0,54822,2,101.0
0.11,0,0.0,9,320,180,4,4.06,106,0,67527,0,82.25
0.12,3,0.0,9,320,180,4,4.04,30,0,29129,0,102.75
0.1,0,0.0,17,320,180,4,4.0,20,0,42651,1,77.75
0.09,3,0.43,10,320,180,4,4.0,37,0,38756,0,66.5
0.08,4,0.57,10,320,180,2,3.99,50,0,70444,3,68.0
0.09,0,0.0,10,320,180,4,3.0,16,0,15641,0,53.33
0.09,1,0.16,13,320,180,3,4.0,112,0,97575,1,53.75
0.1,3,0.5,9,320,180,4,2.07,196,0,72792,2,99.5
0.13,1,0.14,7,320,180,4,2.91,93,0,47753,0,80.33
0.12,0,0.0,7,320,180,4,3.0,42,0,47939,1,81.0
0.11,1,0.14,10,320,180,4,3.99,137,0,69609,0,111.25
0.11,0,0.0,7,320,180,4,3.0,67,0,43155,1,136.33
0.1,1,0.12,9,320,180,4,4.0,63,0,35679,0,119.75
0.09,0,0.0,13,320,180,3,4.0,24,0,50632,1,89.25
0.09,3,0.43,10,320,180,4,4.0,154,0,59606,1,105.0
0.09,0,0.0,9,320,180,4,4.0,74,0,68748,0,96.5
0.09,1,0.0,8,320,180,4,2.0,157,0,61369,1,95.5
0.1,0,0.0,15,320,180,4,3.99,69,0,48789,0,122.25
0.1,1,0.12,14,320,180,4,3.0,9,0,20439,0,95.0
0.1,1,0.2,17,320,180,3,3.99,11,0,26441,0,69.0
0.09,1,0.0,16,320,180,4,4.01,7,0,27719,0,53.5
0.09,3,0.43,9,320,180,4,3.97,40,0,54208,1,53.5
0.08,0,0.0,9,320,180,4,3.03,37,0,30739,0,60.0
0.07,1,0.16,9,320,180,4,3.84,32,0,49684,1,44.5
0.06,0,0.0,13,320,180,4,4.18,27,0,44391,0,44.0
0.06,0,0.0,8,320,180,3,2.99,68,0,53448,1,47.33
0.07,2,0.22,9,320,180,4,4.0,68,0,55679,1,49.0
0.08,1,0.12,7,320,180,4,4.01,64,0,49307,0,47.5
0.07,0,0.0,7,320,180,4,4.2,57,0,56008,1,49.5
0.07,3,0.5,9,320,180,4,3.73,108,0,63367,1,62.75
0.06,1,0.14,7,320,180,3,4.1,79,0,44980,0,54.5
0.07,2,0.0,9,320,180,4,2.99,90,0,49940,0,48.67
0.08,2,0.0,7,320,180,4,3.99,46,0,44049,0,50.0
0.09,1,0.12,11,320,180,4,4.02,84,0,59654,0,48.5
0.08,0,0.0,9,320,180,3,4.0,70,0,57624,1,55.0
0.08,1,0.12,8,320,180,4,3.97,50,0,53368,2,56.0
0.07,1,0.14,8,320,180,4,4.04,78,0,56463,1,50.25
0.07,1,0.16,9,320,180,4,3.0,24,0,36217,0,49.67
0.08,2,0.0,9,320,180,3,3.99,104,0,64977,0,44.75
0.08,1,0.11,8,320,180,4,4.02,90,0,59456,1,49.75
0.08,1,0.14,7,320,180,4,4.0,59,0,46294,0,53.5
0.09,2,0.25,8,320,180,3,3.99,70,0,55192,1,53.0
0.09,1,0.0,10,320,180,3,3.01,85,0,68051,1,67.0
0.09,2,0.0,10,320,180,2,4.0,120,0,70715,3,87.0
0.1,1,0.0,7,320,180,3,3.99,49,0,52430,2,70.0
0.09,2,0.28,10,320,180,1,4.01,77,0,72343,2,70.5
0.08,1,0.12,5,320,180,3,2.97,58,0,26873,0,65.0
0.08,1,0.2,12,320,180,3,4.04,50,0,43105,0,53.5
0.08,0,0.0,8,320,180,1,3.98,76,0,56564,0,47.25
0.09,1,0.2,9,320,180,1,4.01,41,0,47465,0,50.75
0.08,1,0.14,7,320,180,2,3.11,77,0,52070,0,44.0
0.08,1,0.12,10,320,180,2,3.85,85,0,65693,1,43.0
0.09,1,0.14,7,320,180,4,4.01,55,0,44475,0,50.5
0.08,0,0.0,11,320,180,3,2.94,49,0,48734,1,38.67
0.07,1,0.0,9,320,180,3,3.06,99,0,61663,1,53.0
0.09,3,0.3,9,320,180,3,2.0,123,0,71761,1,82.0
0.1,1,0.11,14,320,180,2,3.0,163,0,105738,1,84.0
