remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.09,2,0.0,8,640,360,5,5.99,23,0,20405,2,197.0
0.09,1,0.2,9,640,360,2,6.06,41,0,39417,2,163.5
0.09,3,0.43,13,640,360,1,5.97,63,0,49785,2,159.0
0.09,0,0.43,11,640,360,2,6.03,31,0,43648,4,147.5
0.08,8,0.62,13,640,360,2,6.0,39,0,51509,3,136.5
0.08,1,0.2,11,640,360,1,4.01,130,0,69547,2,135.75
0.08,3,0.43,9,640,360,2,0.0,314,0,74200,4,0.0
0.08,2,0.4,7,640,360,1,2.0,138,0,51274,1,154.5
0.11,1,0.16,5,640,360,4,0.0,425,0,43294,2,0.0
0.11,1,0.25,2,640,360,1,0.94,4,0,10129,1,192.0
0.16,0,0.0,2,640,360,2,0.0,0,0,17837,1,0.0
0.16,0,0.0,6,640,360,2,2.0,89,0,43604,1,188.5
0.15,0,0.0,10,640,360,3,2.01,335,4,82122,0,159.0
0.15,2,0.28,3,640,360,2,0.0,553,1,24413,1,0.0
0.15,1,0.25,1,640,360,1,1.0,12,0,6682,0,203.0
0.2,0,0.0,2,640,360,1,2.01,23,0,12930,0,173.5
0.19,0,0.0,2,640,360,1,1.0,55,0,13479,0,194.0
0.18,0,0.0,9,640,360,1,4.03,95,0,68681,1,188.5
0.16,3,0.5,7,640,360,4,0.0,183,0,49504,2,0.0
0.16,2,0.33,7,640,360,1,2.0,90,0,49490,1,186.5
0.18,1,0.33,8,640,360,2,2.0,178,0,55103,2,203.5
0.16,2,0.28,9,640,360,4,2.99,71,0,64368,2,202.0
0.17,1,0.25,10,640,360,2,2.0,267,1,83130,1,127.0
0.17,3,0.43,10,640,360,1,0.0,533,3,88706,2,0.0
0.18,3,0.3,9,640,360,4,1.0,834,2,79881,2,102.0
0.18,0,0.0,10,640,360,4,0.0,1024,0,88769,1,0.0
0.25,3,0.0,3,640,360,3,0.0,1146,0,26762,1,0.0
0.25,0,0.0,0,640,360,4,0.0,0,0,0,0,0.0
0.25,0,0.0,0,640,360,2,0.0,0,0,0,0,0.0
0.25,0,0.0,0,640,360,1,0.0,0,0,0,0,0.0
0.25,0,0.0,0,640,360,5,0.0,0,0,0,0,0.0
0.25,0,0.0,1,480,270,2,1.01,12,0,8523,0,199.0
0.25,0,0.0,11,480,270,1,1.0,131,3,80269,0,151.0
0.33,3,0.5,11,480,270,4,1.0,83,2,24314,0,208.0
0.33,2,0.33,8,480,270,3,4.0,203,0,48502,0,192.5
0.33,0,0.0,2,480,270,3,1.0,162,0,15513,0,208.0
0.31,2,0.33,4,480,270,5,2.0,27,0,27534,1,182.5
0.31,1,0.5,9,480,270,4,4.0,62,2,66117,3,184.5
0.26,2,0.0,6,480,270,2,2.0,111,1,44036,0,207.5
0.25,1,0.16,1,480,270,1,0.98,10,0,2749,0,205.0
0.23,1,0.5,6,480,270,1,4.08,42,0,29716,0,202.5
0.21,4,0.5,9,480,270,2,3.98,66,0,52598,2,195.25
0.21,0,0.0,4,480,270,2,3.02,50,0,14023,0,185.67
0.18,1,0.2,10,480,270,2,3.99,105,0,77529,1,168.5
0.16,3,0.33,7,480,270,4,2.0,65,0,57010,2,186.0
0.16,1,0.2,3,480,270,4,1.0,14,0,23278,2,207.0
0.16,0,0.0,8,480,270,5,5.01,54,0,48488,1,198.4
0.15,3,0.6,8,480,270,7,1.99,121,0,54691,2,171.5
0.15,3,0.43,2,480,270,6,1.01,64,0,15093,1,207.0
0.16,0,0.0,8,480,270,3,3.95,121,0,51868,0,196.25
0.14,7,0.5,10,480,270,1,1.0,68,4,74392,3,129.0
0.15,0,0.0,6,480,270,3,3.02,56,3,31136,1,180.33
0.15,2,0.4,7,480,270,4,3.03,113,0,35038,1,203.33
0.15,0,0.4,7,480,270,1,5.0,23,0,29775,1,138.4
0.12,3,0.33,7,480,270,2,3.97,66,0,36787,1,140.0
0.1,0,0.0,8,480,270,2,1.99,214,0,66909,2,147.0
0.1,4,0.57,5,480,270,4,0.0,233,0,46068,1,0.0
0.1,1,0.33,5,480,270,5,0.99,21,0,42338,2,181.0
0.13,0,0.0,7,480,270,6,2.01,112,0,48259,1,178.0
0.13,0,0.0,3,480,270,3,1.98,41,0,16387,0,192.0
0.12,0,0.0,8,480,270,4,2.03,116,0,59517,2,177.5
0.13,3,0.43,9,480,270,2,3.97,43,0,58319,3,197.0
0.14,2,0.5,8,480,270,2,4.02,58,0,43491,3,189.0
0.14,2,0.33,9,480,270,2,5.01,40,0,41818,1,161.2
0.13,2,0.4,11,480,270,1,5.99,57,0,60329,3,153.67
0.11,2,0.22,9,480,270,3,4.99,33,0,52298,3,161.4
0.11,3,0.43,12,480,270,1,3.01,113,0,71166,3,163.0
0.1,1,0.2,4,480,270,2,1.0,180,0,27198,2,203.0
0.1,1,0.5,7,480,270,4,3.02,23,0,21630,2,171.67
0.13,1,0.5,10,480,270,4,3.97,133,0,69402,1,159.0
0.11,1,0.25,9,480,270,3,0.0,379,0,77763,3,0.0
0.12,6,0.0,9,480,270,2,0.0,424,0,62490,1,0.0
0.12,0,0.0,5,480,270,3,1.0,38,0,41623,1,207.0
0.12,0,0.0,0,480,270,5,0.0,0,0,0,0,0.0
0.18,0,0.0,3,480,270,2,1.97,38,0,19702,0,174.5
0.17,0,0.0,4,480,270,3,2.02,161,0,30915,0,181.5
0.17,0,0.0,8,480,270,5,4.02,62,0,43724,3,187.75
0.16,5,0.62,8,480,270,5,4.98,111,0,28247,1,175.8
0.15,1,0.14,10,480,270,4,4.99,43,0,54697,3,165.4
0.13,1,0.0,5,480,270,5,3.02,73,0,24724,0,176.67
0.12,1,0.2,7,480,270,1,4.0,33,0,34676,2,153.0
0.1,1,0.2,7,480,270,2,1.96,133,0,52217,2,124.0
0.1,0,0.0,4,480,270,1,2.04,91,0,34452,0,195.0
0.11,0,0.0,5,480,270,1,2.01,117,0,43741,0,169.5
0.12,0,0.0,3,480,270,2,0.99,3,0,22549,1,208.0
0.12,2,0.0,6,480,270,1,3.03,59,0,42668,1,178.67
0.12,1,0.2,8,480,270,1,0.0,484,0,64257,0,0.0
0.12,1,0.2,3,480,270,1,1.0,5,0,24439,1,208.0
0.12,0,0.0,0,480,270,4,0.0,0,0,0,0,0.0
0.12,0,0.0,7,480,270,4,1.99,104,0,49544,1,195.5
0.16,2,0.28,8,480,270,5,4.01,160,0,48720,0,164.5
0.16,3,0.0,7,480,270,1,3.01,23,0,31765,3,141.67
0.14,0,0.0,8,480,270,4,2.99,202,0,57965,0,150.67
0.15,1,0.0,3,480,270,5,2.02,6,0,15355,1,191.5
0.15,0,0.0,5,480,270,5,2.99,62,0,23920,1,163.67
0.13,2,0.25,9,480,270,1,5.0,38,0,53074,0,147.8
0.12,1,0.25,10,480,270,1,2.01,203,0,74993,2,147.0
0.15,5,0.55,8,480,270,3,3.0,37,0,52789,2,167.0
0.15,0,0.0,10,480,270,6,4.99,49,0,46848,3,180.6
0.14,2,0.28,8,480,270,3,3.99,17,0,25955,1,149.5
0.12,1,0.25,8,480,270,3,3.99,53,0,32904,2,126.25
0.11,3,0.12,12,480,270,3,4.97,121,0,63317,2,139.0
0.1,2,0.22,8,480,270,5,0.0,182,0,55025,3,0.0
0.1,1,0.5,3,480,270,6,0.99,4,0,19483,2,200.0
0.1,0,0.5,9,480,270,3,1.01,348,0,74134,0,92.0
0.12,3,0.33,6,480,270,1,1.0,275,3,53286,1,109.0
0.12,0,0.33,0,480,270,5,0.0,0,2,0,0,0.0
0.17,2,0.0,1,480,270,5,1.01,9,0,8231,0,184.0
0.17,0,0.0,6,480,270,4,2.0,189,1,46909,0,156.5
0.17,0,0.0,0,480,270,5,0.0,0,0,0,0,0.0
0.17,0,0.0,0,480,270,4,0.0,0,0,0,0,0.0
0.17,0,0.0,5,480,270,5,1.0,227,2,42766,0,115.0
0.18,1,0.0,3,480,270,5,1.0,199,1,17702,0,178.0
0.18,0,0.0,3,480,270,4,1.0,4,0,19533,1,207.0
0.21,2,0.66,2,480,270,4,0.99,52,0,15536,0,140.0
0.2,1,0.0,6,480,270,2,4.04,39,0,31504,0,172.75
0.16,2,0.25,7,480,270,2,4.0,27,0,34157,1,181.25
0.14,1,0.16,9,480,270,1,5.01,38,0,54477,1,173.0
0.12,1,0.12,5,480,270,1,1.0,190,0,37680,1,203.0
0.13,0,0.0,4,480,270,2,4.0,9,0,17051,0,190.75
0.13,0,0.0,5,480,270,1,4.99,7,0,15393,0,165.0
0.08,1,0.0,7,480,270,1,4.98,39,0,47305,0,166.6
