remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.07,4,0.3,26,320,180,4,5.97,39,2,100097,2,161.83
0.06,1,0.12,46,320,180,4,3.99,12,4,36159,0,176.5
0.05,2,0.0,44,320,180,2,6.0,16,2,47959,1,143.5
0.05,0,0.0,50,320,180,3,5.04,4,0,15865,0,128.6
0.05,0,0.0,43,320,180,5,0.77,2,0,24045,1,121.0
0.05,0,0.0,42,320,180,4,1.27,0,0,8969,0,97.0
0.09,6,0.57,35,320,180,5,4.34,9,0,36473,0,84.75
0.09,0,0.0,33,320,180,5,3.83,11,0,43677,1,78.0
0.09,1,0.33,3,320,180,5,0.0,0,0,6666,2,0.0
0.08,1,0.16,37,320,180,5,2.56,1,0,20007,1,77.5
0.08,2,0.0,40,320,180,4,2.79,3,0,20731,0,69.33
0.08,0,0.0,30,320,180,2,5.39,16,0,45753,0,49.8
0.07,0,0.0,36,320,180,3,3.96,4,0,35531,1,49.75
0.07,3,0.5,32,320,180,3,5.01,21,0,43294,0,45.5
0.06,0,0.0,29,320,180,1,3.8,54,0,51245,0,41.67
0.07,0,0.0,32,320,180,2,4.91,7,0,36938,0,36.2
0.08,0,0.0,27,320,180,3,5.1,12,0,56894,1,34.0
0.08,1,0.16,35,320,180,1,3.97,13,0,33510,0,31.0
0.07,0,0.0,24,320,180,1,2.01,89,3,74744,1,31.5
0.06,2,0.28,24,320,180,2,3.0,77,3,52777,2,46.67
0.05,1,0.14,22,320,180,3,3.01,64,2,76549,0,34.33
0.08,0,0.0,26,320,180,4,0.83,90,0,45632,1,63.0
0.09,1,0.0,36,320,180,5,2.49,1,0,30679,3,54.0
0.08,4,0.3,23,320,180,4,3.0,54,1,65571,1,48.67
0.08,0,0.0,18,320,180,1,1.0,223,0,88705,0,19.0
0.11,2,0.4,33,320,180,2,1.0,29,0,21203,1,40.0
0.11,1,0.2,36,320,180,3,1.99,5,0,33938,1,32.0
0.11,3,0.27,28,320,180,5,3.02,25,0,44120,1,35.33
0.15,1,0.5,30,320,180,5,3.98,16,0,46210,0,27.0
0.13,0,0.0,33,320,180,1,5.02,12,0,41776,0,28.4
0.13,1,0.0,30,320,180,1,3.98,19,0,48306,0,28.0
0.1,2,0.25,37,320,180,1,1.33,4,0,23623,2,23.67
0.1,0,0.25,0,320,180,1,0.0,0,0,0,0,0.0
0.1,0,0.25,31,320,180,1,1.34,14,0,32245,0,16.0
0.11,0,0.0,18,320,180,1,2.0,217,2,88954,2,15.5
0.16,2,0.0,14,320,180,4,2.97,598,0,102464,0,22.0
0.18,0,0.0,11,320,180,1,5.03,116,0,83722,1,26.8
0.21,3,0.0,13,320,180,3,5.02,94,0,96912,4,28.4
0.18,3,0.0,12,320,180,3,0.0,748,0,101229,1,0.0
0.16,2,0.22,17,320,180,5,1.0,184,2,65498,2,25.0
0.15,5,0.5,12,320,180,5,0.0,477,3,102505,4,0.0
0.22,1,0.16,25,320,180,3,1.0,68,3,33944,0,18.0
0.22,0,0.0,13,320,180,5,0.0,795,0,113608,0,0.0
0.22,0,0.0,30,320,180,4,0.0,46,0,16424,1,0.0
0.28,1,0.16,9,320,180,1,0.85,60,1,19760,1,168.0
0.28,1,0.09,18,320,180,1,1.22,185,1,98356,0,28.0
0.28,0,0.0,27,320,180,1,0.0,128,2,36096,0,0.0
0.33,0,0.0,31,320,180,2,1.0,16,0,40435,2,152.0
0.33,2,0.2,41,320,180,4,0.0,0,0,9031,1,0.0
0.33,0,0.0,46,320,180,5,0.0,0,0,0,0,0.0
0.36,0,0.0,7,320,180,4,0.0,0,0,0,0,0.0
0.36,0,0.0,1,320,180,3,1.0,13,0,8304,0,130.0
0.36,0,0.0,22,320,180,1,5.01,104,3,143412,0,102.6
0.36,0,0.0,45,320,180,2,0.0,0,1,0,0,0.0
0.35,2,0.66,61,640,360,4,1.99,254,0,469446,0,11.5
0.29,0,0.0,52,320,180,5,5.04,16,0,431028,0,122.6
0.29,0,0.0,19,320,180,5,4.01,74,0,80028,6,112.5
0.31,7,0.13,31,320,180,4,4.99,20,0,44921,1,113.6
0.27,2,0.15,21,320,180,5,5.02,26,0,73959,3,98.0
0.22,3,0.3,22,320,180,3,3.99,38,0,74873,2,91.5
0.18,0,0.0,28,320,180,1,5.99,23,0,48357,0,99.0
0.14,0,0.0,25,320,180,2,4.01,22,1,56479,1,74.75
0.13,1,0.16,13,320,180,4,1.0,446,4,107295,1,122.0
0.12,2,0.28,32,320,180,5,1.0,11,2,20872,0,128.0
0.1,1,0.12,25,320,180,6,1.98,26,0,59840,3,117.0
0.16,2,0.0,38,320,180,1,3.03,11,0,16319,0,131.67
0.16,0,0.0,36,320,180,1,3.86,5,0,32980,1,98.0
0.16,1,0.2,29,320,180,3,5.16,17,0,52780,1,82.8
0.15,0,0.0,32,320,180,1,3.94,13,0,41722,1,81.75
0.15,1,0.33,15,320,180,1,3.02,121,2,96353,2,77.33
0.12,5,0.45,19,320,180,1,1.01,198,3,60560,2,121.0
0.11,1,0.2,37,320,180,1,1.99,3,1,27417,2,96.5
0.16,4,0.0,36,320,180,1,3.76,11,0,34714,0,88.75
0.16,0,0.0,28,320,180,1,4.3,18,0,44286,0,81.0
0.14,0,0.0,30,320,180,2,4.97,24,0,57558,0,76.2
0.13,3,0.5,19,320,180,3,5.03,25,0,74557,3,82.2
0.12,2,0.25,23,320,180,4,5.01,38,0,69273,2,88.0
0.09,2,0.25,17,320,180,4,2.98,115,2,87718,1,53.33
0.09,1,0.2,24,320,180,4,1.0,120,3,42253,1,135.0
0.08,0,0.0,44,320,180,3,2.0,1,0,8164,0,113.0
0.08,0,0.0,36,320,180,3,4.01,5,0,32249,0,77.0
0.13,0,0.0,32,320,180,4,4.97,13,0,40685,0,74.6
0.12,2,0.66,22,320,180,4,6.02,29,0,71284,0,74.5
0.11,2,0.0,15,320,180,4,0.85,1,0,12435,1,90.0
0.11,0,0.0,63,320,180,2,1.19,10,0,47310,1,48.0
0.13,4,0.28,19,320,180,1,3.48,193,1,85415,1,72.25
0.14,2,0.28,23,320,180,1,0.78,237,0,58313,1,69.0
0.17,4,0.33,31,320,180,1,1.39,15,2,45896,4,40.0
0.17,0,0.33,13,320,180,1,0.0,448,1,116721,0,0.0
0.21,0,0.0,11,320,180,4,0.0,737,1,99238,1,0.0
0.25,2,0.66,31,320,180,4,0.96,0,0,29191,1,120.0
0.24,3,0.37,17,320,180,5,1.04,86,2,85095,3,14.0
0.3,4,0.5,10,320,180,5,1.0,832,2,86375,1,132.0
0.29,0,0.0,41,320,180,1,0.0,0,0,0,0,0.0
0.29,4,0.44,25,320,180,2,2.25,13,0,58082,1,97.5
0.35,0,0.0,39,320,180,1,1.89,5,0,18906,0,80.67
0.32,0,0.0,24,320,180,1,3.47,29,0,62077,0,56.5
0.32,0,0.0,31,320,180,2,4.19,11,0,45901,0,65.0
0.27,5,0.28,24,320,180,5,3.71,25,0,58870,2,71.57
0.27,0,0.28,56,320,180,5,0.0,0,0,0,0,0.0
0.24,0,0.0,29,320,180,6,3.69,18,0,44039,0,64.33
0.23,0,0.0,26,320,180,5,3.98,25,0,58286,0,62.75
0.2,2,0.4,20,320,180,5,3.46,61,0,72224,2,71.2
0.17,0,0.0,23,320,180,2,5.12,42,1,64950,0,75.75
0.15,0,0.0,20,320,180,3,1.23,131,2,87455,1,15.0
0.14,2,0.2,14,320,180,3,1.05,366,4,73731,2,142.0
0.12,2,0.28,26,320,180,4,1.0,55,1,61596,1,13.0
0.12,4,0.4,10,320,180,4,0.0,735,0,87812,2,0.0
0.17,1,0.0,42,320,180,7,0.92,0,0,10910,1,146.0
0.16,1,0.11,43,320,180,6,1.11,0,0,6822,0,111.0
0.16,0,0.0,42,320,180,6,1.0,0,0,7874,0,88.0
0.16,0,0.0,36,320,180,2,3.99,7,0,37571,0,76.0
0.23,1,0.0,27,320,180,3,4.01,17,0,42360,0,73.75
0.22,1,0.5,22,320,180,5,5.99,18,0,73020,1,71.17
0.17,1,0.14,30,320,180,7,4.99,14,1,46399,0,78.4
0.14,2,0.25,15,320,180,5,1.0,260,3,94347,2,25.0
0.12,0,0.0,35,320,180,7,1.93,1,3,17369,2,128.5
0.09,2,0.22,19,320,180,5,1.04,215,1,91711,1,22.0
0.14,1,0.12,33,320,180,6,1.0,30,0,20054,0,125.0
0.12,0,0.0,39,320,180,6,1.99,4,0,22064,0,110.0
0.17,1,0.0,23,320,180,5,5.02,29,0,61456,1,100.8
0.15,1,0.25,28,320,180,5,5.99,8,0,51084,1,98.67
0.14,0,0.0,33,320,180,1,6.0,11,0,44422,0,83.17
0.12,2,0.0,30,320,180,4,5.01,13,0,39856,0,90.0
0.1,1,0.12,25,320,180,6,4.98,34,0,60648,0,88.4
0.08,1,0.14,30,320,180,6,1.26,51,0,14556,0,84.5
0.14,2,0.14,12,320,180,6,11.97,993,0,84819,0,151.0
0.14,0,0.14,0,320,180,6,0.0,0,0,0,0,0.0
0.28,0,0.0,25,320,180,5,4.1,133,0,54271,0,154.0
0.28,0,0.0,43,320,180,5,4.51,3,0,12316,0,113.0
0.31,2,0.0,21,320,180,6,6.96,41,0,73774,1,113.43
0.27,1,0.1,31,320,180,6,6.03,18,0,56420,1,104.5
0.19,2,0.22,32,320,180,1,6.03,17,0,44027,2,89.17
0.15,2,0.22,22,320,180,5,1.99,110,2,75223,2,48.5
0.12,2,0.25,38,320,180,1,3.01,23,0,23605,2,93.0
0.09,1,0.12,43,320,180,1,4.98,3,0,18848,1,65.4
0.12,0,0.0,39,320,180,2,7.02,4,0,28656,0,44.86
0.11,0,0.0,32,320,180,6,5.0,8,0,39208,0,42.2
0.08,1,0.16,33,320,180,6,6.97,6,0,44428,0,36.29
