remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.18,9,0.0,109,1280,720,3,3.01,251,0,1004146,5,161.33
0.18,8,0.04,165,1280,720,4,3.94,313,0,1518702,6,128.75
0.16,7,0.05,80,1280,720,3,2.91,187,0,737592,8,105.67
0.16,6,0.0,117,1280,720,5,4.16,188,0,1073081,3,82.0
0.14,4,0.04,125,1280,720,4,4.93,197,0,1155195,6,74.8
0.13,8,0.0,116,1280,720,4,3.08,191,0,1058273,8,66.0
0.13,8,0.07,155,1280,720,5,4.96,189,0,1426666,6,56.8
0.12,7,0.04,170,1280,720,5,4.02,192,0,1561441,6,59.5
0.12,9,0.06,165,1280,720,4,3.98,180,1,1520919,9,71.0
0.12,9,0.06,222,1280,720,4,4.94,228,0,2052569,11,54.8
0.12,11,0.06,176,1280,720,4,3.05,261,0,1610880,10,66.0
0.13,10,0.05,131,1280,720,4,3.96,240,0,1204579,11,112.25
0.14,7,0.05,52,1280,720,3,2.95,159,0,475713,3,184.33
0.13,5,0.0,86,1280,720,4,4.11,169,0,789399,3,123.75
0.12,4,0.05,109,1280,720,3,3.0,184,0,999575,7,117.67
0.11,6,0.07,133,1280,720,4,4.0,203,0,1229038,10,122.5
0.12,13,0.1,126,1280,720,3,2.0,201,0,1163836,9,110.0
0.12,9,0.09,100,1280,720,4,4.0,157,0,914463,7,107.75
0.12,2,0.02,84,1280,720,4,3.94,159,0,762900,4,88.5
0.11,4,0.04,55,1280,720,2,1.01,315,0,503017,2,76.0
0.12,2,0.0,219,1280,720,5,4.95,204,0,2022062,3,84.4
0.15,5,0.03,159,1280,720,5,4.03,159,0,1460075,5,76.5
0.13,21,0.05,142,1280,720,5,4.02,190,0,1293089,6,73.25
0.13,0,0.05,10,1280,720,3,2.96,62,0,90511,5,59.67
0.17,10,0.02,226,1280,720,5,4.03,308,0,2068463,2,66.25
0.16,7,0.05,136,1280,720,4,3.87,170,0,1247050,10,62.5
0.15,5,0.04,158,1280,720,5,4.89,180,0,1448898,3,65.4
0.15,0,0.04,168,1280,720,4,4.14,183,0,1543446,8,58.75
0.13,20,0.07,207,1280,720,5,5.11,181,0,1902876,10,58.6
0.13,10,0.05,145,1280,720,5,4.84,176,0,1326967,11,54.2
0.13,11,0.06,213,1280,720,4,4.07,208,0,1968130,8,57.0
0.13,8,0.05,191,1280,720,5,5.05,184,0,1756611,11,68.8
0.12,11,0.06,147,1280,720,5,5.01,173,0,1355327,8,84.6
0.11,5,0.04,148,1280,720,6,5.04,180,0,1355225,5,88.2
0.1,3,0.02,124,1280,720,5,5.01,188,0,1139790,4,76.0
0.1,8,0.07,123,1280,720,4,3.99,165,0,1126840,8,75.75
0.1,9,0.07,132,1280,720,4,3.97,180,0,1211121,6,71.5
0.1,2,0.01,215,1280,720,5,5.05,199,0,1966247,3,57.8
0.1,7,0.04,178,1280,720,4,4.0,192,0,1645518,8,64.0
0.1,10,0.05,184,1280,720,5,5.0,175,0,1694952,9,68.4
0.1,10,0.06,167,1280,720,5,4.99,179,0,1539911,9,63.0
0.09,10,0.05,178,1280,720,4,4.0,187,0,1632192,11,61.5
0.09,7,0.07,205,1280,720,5,5.01,197,0,1888534,13,60.0
0.1,6,0.04,186,1280,720,4,3.99,217,7,1715618,0,87.75
0.1,9,0.05,162,1280,720,4,3.98,208,0,1486301,8,84.75
0.1,15,0.08,137,1280,720,4,3.98,188,0,1254073,10,84.75
0.11,6,0.05,179,1280,720,5,5.04,192,0,1652677,8,82.6
0.1,7,0.0,163,1280,720,4,4.01,194,0,1503123,8,74.5
0.1,7,0.05,156,1280,720,4,4.01,201,0,1432306,8,74.5
0.1,13,0.0,167,1280,720,4,4.0,195,0,1531684,15,71.25
0.1,9,0.0,155,1280,720,4,3.93,205,0,1438832,6,69.25
0.1,6,0.0,155,1280,720,4,3.98,199,0,1432143,4,67.75
0.1,8,0.05,165,1280,720,4,3.93,209,0,1527156,7,69.0
0.1,8,0.04,177,1280,720,5,5.16,201,0,1629770,6,59.0
0.1,6,0.04,161,1280,720,3,2.97,197,0,1484816,13,86.33
0.11,6,0.04,187,1280,720,4,4.1,210,2,1727644,2,70.0
0.11,5,0.03,180,1280,720,4,3.97,207,0,1662985,8,69.5
0.11,13,0.07,160,1280,720,4,4.01,241,0,1476953,10,76.5
0.12,5,0.03,182,1280,720,4,4.01,202,1,1673474,6,63.5
0.12,6,0.04,96,1280,720,4,4.0,164,0,881143,8,69.75
0.11,6,0.05,172,1280,720,4,3.0,222,0,1581307,7,92.0
0.11,8,0.0,182,1280,720,4,3.99,201,0,1668381,7,60.75
0.11,10,0.06,181,1280,720,4,4.0,210,0,1668559,7,63.5
0.12,7,0.04,150,1280,720,3,3.0,203,0,1381392,11,67.67
0.12,13,0.0,199,1280,720,5,5.0,200,0,1831165,9,72.8
0.11,6,0.04,176,1280,720,3,2.86,230,2,1619624,7,53.0
0.11,7,0.04,135,1280,720,3,3.14,194,0,1248685,5,53.0
0.11,8,0.05,121,1280,720,3,2.95,201,0,1107563,7,77.67
0.11,5,0.05,210,1280,720,3,4.09,227,0,1943617,11,60.5
0.12,9,0.04,189,1280,720,3,3.92,206,0,1744700,4,64.25
0.12,10,0.06,168,1280,720,4,4.03,236,0,1559408,8,62.25
0.13,8,0.04,174,1280,720,4,3.04,221,0,1617421,5,62.0
0.13,3,0.02,165,1280,720,4,3.99,210,0,1528402,4,66.0
0.12,7,0.04,198,1280,720,4,4.0,228,0,1825690,6,58.25
0.12,8,0.04,172,1280,720,4,3.96,208,0,1582785,9,68.5
0.12,9,0.05,145,1280,720,3,3.02,198,0,1334922,8,59.33
0.12,6,0.0,133,1280,720,3,2.89,205,0,1226255,5,59.67
0.11,7,0.05,146,1280,720,4,4.13,169,0,1333989,7,64.0
0.1,9,0.05,149,1280,720,3,3.02,210,0,1365963,7,68.0
0.11,2,0.02,153,1280,720,3,2.97,210,0,1411143,6,57.67
0.12,14,0.08,203,1280,720,4,4.04,201,0,1877196,8,57.25
0.12,7,0.04,200,1280,720,4,3.99,294,0,1833845,8,55.5
0.13,11,0.05,179,1280,720,3,3.0,264,0,1656885,12,50.33
0.15,9,0.05,161,1280,720,4,3.97,264,0,1486701,8,62.0
0.15,9,0.05,123,1280,720,3,3.03,211,2,1130546,7,55.0
0.14,2,0.02,119,1280,720,2,2.0,274,0,1108889,4,68.5
0.15,12,0.1,207,1280,720,4,4.0,288,0,1920362,9,56.75
0.16,10,0.0,243,1280,720,3,1.99,293,0,2255946,9,50.0
0.17,11,0.04,123,1280,720,2,2.01,320,0,1137225,10,99.0
0.17,0,0.04,165,1280,720,3,2.98,314,0,1521256,4,70.67
0.19,9,0.03,153,1280,720,4,4.02,236,0,1408695,5,73.25
0.19,5,0.0,87,1280,720,3,2.0,170,0,800692,6,78.0
0.17,2,0.0,149,1280,720,3,3.0,269,0,1375929,2,68.67
0.17,8,0.05,167,1280,720,2,2.0,282,0,1552678,8,41.0
0.19,7,0.04,149,1280,720,3,2.98,207,0,1370426,6,57.67
0.19,8,0.05,175,1280,720,3,3.02,273,0,1625427,11,55.67
0.2,7,0.05,132,1280,720,2,1.99,225,0,1219020,5,34.0
0.2,0,0.0,180,1280,720,3,2.98,318,0,1660163,15,70.33
0.2,18,0.09,147,1280,720,3,3.01,331,0,1369944,2,43.67
0.19,2,0.01,132,1280,720,4,2.99,211,0,1219164,6,29.33
0.18,4,0.05,106,1280,720,3,3.01,181,0,969724,4,30.33
0.16,3,0.02,116,1280,720,3,3.02,180,0,1067386,8,29.67
0.16,9,0.06,121,1280,720,4,3.97,199,0,1121093,3,24.5
0.16,4,0.03,133,1280,720,3,2.01,211,0,1232076,1,20.0
0.14,10,0.05,70,1280,720,1,1.59,195,0,641949,11,21.33
0.14,0,0.05,140,1280,720,3,0.0,1096,0,1292888,0,0.0
0.14,1,0.07,32,1280,720,3,1.0,227,0,289845,3,24.0
0.24,4,0.04,90,1280,720,2,3.0,369,0,836811,1,15.67
0.24,2,0.03,115,1280,720,3,2.97,794,0,1055558,5,25.67
0.25,5,0.12,137,1280,720,3,2.97,901,0,1265737,8,28.33
