remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.08,7,0.06,136,1280,720,4,4.0,95,0,1247464,4,32.75
0.08,5,0.04,196,1280,720,4,3.87,122,0,1806165,4,38.5
0.09,5,0.02,161,1280,720,3,3.08,128,0,1487647,8,52.0
0.1,8,0.0,288,1280,720,2,2.0,220,0,2670115,9,30.0
0.11,15,0.0,50,1280,720,2,2.02,97,3,461533,5,119.5
0.13,3,0.04,91,1280,720,2,2.0,78,0,827838,6,91.0
0.12,9,0.08,165,1280,720,4,3.97,200,0,1523223,9,70.25
0.12,5,0.04,102,1280,720,3,2.01,108,0,942400,3,32.0
0.12,3,0.04,62,1280,720,3,3.01,72,0,559361,4,97.33
0.11,2,0.03,4,1280,720,5,0.76,39,0,31797,0,208.0
0.11,0,0.0,79,1280,720,5,6.67,71,0,700076,1,132.0
0.1,3,0.05,23,1280,720,6,4.26,82,0,197111,2,110.0
0.09,1,0.03,63,1280,720,5,5.99,51,0,561807,1,93.17
0.07,2,0.03,103,1280,720,3,3.99,85,0,933702,2,74.5
0.07,4,0.04,68,1280,720,4,3.95,78,0,606592,4,72.75
0.06,6,0.09,80,1280,720,5,4.05,53,0,712388,7,63.5
0.06,2,0.02,140,1280,720,5,5.03,70,0,1278442,1,47.6
0.06,9,0.0,115,1280,720,4,5.01,69,0,1055978,8,47.2
0.06,0,0.0,117,1280,720,4,3.99,89,0,1061692,5,39.5
0.07,13,0.07,108,1280,720,5,4.0,68,0,986754,7,36.75
0.07,5,0.05,134,1280,720,5,4.99,67,0,1227151,5,31.6
0.07,10,0.08,142,1280,720,5,4.98,72,0,1316236,11,29.2
0.07,4,0.03,140,1280,720,5,5.03,77,0,1272027,2,26.8
0.07,8,0.06,141,1280,720,4,4.91,79,0,1293125,9,27.6
0.07,6,0.05,118,1280,720,4,4.08,79,0,1082667,5,24.5
0.07,7,0.05,215,1280,720,5,3.98,112,0,1995315,7,23.75
0.09,9,0.09,173,1280,720,5,5.0,120,0,1593439,9,67.0
0.09,8,0.06,109,1280,720,3,3.98,81,3,996702,5,76.5
0.09,9,0.05,163,1280,720,3,2.97,120,0,1507521,8,45.0
0.1,10,0.0,96,1280,720,3,3.03,96,0,881407,10,164.67
0.1,0,0.0,90,1280,720,4,3.01,122,0,829829,0,144.67
0.09,1,0.02,66,1280,720,4,4.01,65,0,597475,3,137.0
0.09,5,0.05,77,1280,720,3,4.97,72,0,680862,4,155.2
0.07,3,0.0,43,1280,720,4,3.02,61,0,388406,5,119.0
0.07,4,0.06,35,1280,720,3,3.98,42,0,319631,3,106.0
0.06,2,0.05,87,1280,720,5,3.97,68,0,791054,2,90.75
0.05,2,0.02,67,1280,720,5,4.98,84,0,593199,2,71.8
0.06,3,0.05,118,1280,720,4,4.02,123,0,1069038,6,70.0
0.07,5,0.06,70,1280,720,4,4.01,83,0,632965,2,61.0
0.09,3,0.03,97,1280,720,3,4.02,102,0,884872,3,48.25
0.09,6,0.07,116,1280,720,3,2.93,124,0,1074250,10,49.33
0.1,11,0.09,139,1280,720,4,3.08,159,0,1280407,6,44.33
0.11,6,0.07,226,1280,720,5,4.01,310,0,2077616,10,77.75
0.14,11,0.05,107,1280,720,5,4.95,129,0,974881,13,67.2
0.14,13,0.08,100,1280,720,3,4.02,104,0,910586,3,46.75
0.13,3,0.05,50,1280,720,3,1.68,131,0,456919,5,39.67
0.13,0,0.05,0,1280,720,5,0.0,0,0,0,0,0.0
0.14,10,0.11,113,1280,720,4,3.01,127,0,1031976,9,31.0
0.19,1,0.02,104,1280,720,5,3.0,186,0,961581,3,23.67
0.19,4,0.01,158,1280,720,4,5.0,163,0,1452414,2,25.8
0.2,6,0.04,175,1280,720,4,3.78,289,0,1605197,7,31.2
0.21,3,0.02,166,1280,720,3,5.78,250,0,1516577,1,30.0
0.21,4,0.02,123,1280,720,2,3.04,131,0,1123866,6,29.67
0.2,4,0.03,164,1280,720,3,4.0,149,0,1510571,3,27.25
0.18,4,0.03,200,1280,720,6,3.01,383,0,1861231,6,43.33
0.19,6,0.0,60,1280,720,5,2.0,125,0,537688,5,50.5
0.2,5,0.09,92,1280,720,5,3.0,136,0,841992,6,34.33
0.19,6,0.07,194,1280,720,5,6.01,260,0,1792557,5,27.33
0.18,5,0.05,197,1280,720,5,3.99,213,0,1811736,11,30.5
0.18,11,0.05,138,1280,720,6,5.0,108,4,1265397,6,45.6
0.17,8,0.06,210,1280,720,5,4.99,243,3,1943199,4,32.6
0.18,5,0.03,100,1280,720,5,4.97,122,3,922775,8,34.4
0.17,12,0.07,174,1280,720,4,5.04,170,0,1586810,11,40.2
0.16,10,0.09,122,1280,720,5,4.97,123,0,1117519,10,32.4
0.14,7,0.06,127,1280,720,5,5.02,108,0,1157540,4,24.2
0.14,7,0.05,138,1280,720,6,4.0,129,0,1251060,8,23.25
0.14,6,0.0,195,1280,720,4,5.01,148,0,1792098,7,17.2
0.14,6,0.0,175,1280,720,4,4.97,172,0,1603251,5,24.4
0.15,6,0.03,177,1280,720,6,5.99,138,0,1621463,7,22.5
0.14,12,0.07,165,1280,720,4,4.04,153,0,1522626,10,22.5
0.15,9,0.0,130,1280,720,4,3.99,127,0,1197819,8,23.75
0.15,7,0.04,163,1280,720,3,6.0,150,0,1501315,6,23.0
0.15,5,0.04,183,1280,720,4,4.0,191,0,1689917,9,26.5
0.15,12,0.07,159,1280,720,4,3.99,185,0,1447822,9,30.5
0.16,9,0.06,96,1280,720,4,3.95,294,0,879278,6,31.0
0.16,13,0.09,182,1280,720,1,4.06,233,0,1674500,13,26.75
0.18,8,0.0,173,1280,720,2,3.95,282,0,1598226,9,32.75
0.19,8,0.04,221,1280,720,3,3.04,368,0,2042080,6,41.0
0.19,11,0.06,183,1280,720,4,1.0,617,0,1703773,15,101.0
0.2,14,0.07,55,1280,720,4,2.0,83,0,497926,11,61.5
0.25,7,0.13,121,1280,720,4,3.0,251,0,1118968,3,44.0
0.22,5,0.07,183,1280,720,3,3.99,217,0,1687593,9,44.75
0.21,9,0.05,141,1280,720,4,3.99,248,0,1292251,8,50.5
0.21,7,0.05,171,1280,720,5,4.01,277,0,1586100,6,44.25
0.2,9,0.05,162,1280,720,4,3.01,318,2,1488073,11,56.0
0.21,11,0.07,129,1280,720,4,3.99,161,0,1169048,8,55.5
0.21,4,0.03,165,1280,720,5,5.01,269,0,1513322,2,42.6
0.19,2,0.02,161,1280,720,3,3.95,166,0,1476931,7,34.75
0.18,7,0.05,221,1280,720,4,3.96,283,0,2033406,9,50.25
0.19,13,0.06,148,1280,720,4,5.11,177,0,1350780,10,45.4
0.18,14,0.12,159,1280,720,3,3.0,150,0,1463793,11,34.0
0.18,9,0.06,190,1280,720,5,4.0,177,1,1761077,11,39.5
0.18,16,0.09,195,1280,720,4,3.98,365,3,1791524,12,58.25
0.2,8,0.04,153,1280,720,4,4.03,241,0,1405679,9,50.0
0.2,9,0.06,146,1280,720,4,4.97,157,0,1350743,5,33.6
0.17,5,0.04,140,1280,720,4,3.96,169,0,1286139,6,33.0
0.16,9,0.06,191,1280,720,4,4.04,180,0,1764252,6,30.5
0.17,7,0.04,157,1280,720,4,3.99,249,0,1447919,8,44.75
0.18,10,0.07,190,1280,720,4,3.99,195,0,1754836,11,46.0
0.18,10,0.05,173,1280,720,5,4.03,223,2,1593705,13,48.75
0.18,10,0.06,136,1280,720,4,4.02,166,0,1243088,5,34.5
0.17,6,0.04,145,1280,720,5,4.81,162,0,1333267,6,26.0
0.17,6,0.04,192,1280,720,4,4.11,190,0,1766558,5,27.75
0.17,5,0.03,156,1280,720,5,3.99,262,0,1442072,11,39.25
0.18,11,0.07,178,1280,720,5,4.06,140,0,1638942,8,28.75
0.18,9,0.05,124,1280,720,4,4.0,151,0,1134837,5,29.5
0.16,2,0.02,153,1280,720,4,5.0,150,0,1402224,5,25.8
0.16,3,0.0,150,1280,720,4,3.99,147,0,1368796,3,21.5
0.16,7,0.05,132,1280,720,3,3.01,110,0,1219098,7,19.0
0.15,9,0.07,170,1280,720,4,3.99,149,0,1568579,8,22.0
0.14,6,0.04,150,1280,720,3,5.0,129,0,1379804,7,22.4
0.14,5,0.07,136,1280,720,3,1.98,119,0,1248873,11,26.5
0.15,10,0.0,164,1280,720,3,4.04,275,0,1526172,3,35.5
0.15,2,0.01,62,1280,720,3,3.01,78,0,571198,9,208.0
0.15,9,0.0,98,1280,720,3,2.99,115,0,895907,3,116.0
0.14,4,0.04,117,1280,720,4,2.99,123,0,1070838,3,116.67
0.15,2,0.02,43,1280,720,4,2.99,58,0,382376,3,111.0
0.14,3,0.06,127,1280,720,4,3.93,102,0,1170603,3,96.0
0.13,6,0.05,96,1280,720,3,4.08,83,0,874896,7,84.25
0.12,5,0.05,132,1280,720,3,3.0,112,0,1208028,4,84.0
0.12,7,0.06,171,1280,720,4,3.98,108,0,1576183,10,73.75
0.12,8,0.0,104,1280,720,3,3.02,91,0,956814,4,63.67
0.12,2,0.02,101,1280,720,4,2.99,97,0,917308,3,64.33
0.12,9,0.09,117,1280,720,4,4.01,96,0,1083983,7,63.75
0.13,4,0.03,156,1280,720,3,1.98,126,0,1430082,5,71.0
0.13,8,0.06,143,1280,720,4,4.03,136,0,1321559,7,59.0
0.13,7,0.05,181,1280,720,4,3.0,138,0,1672775,8,48.33
0.14,9,0.05,156,1280,720,4,3.01,132,0,1433243,7,58.67
0.15,12,0.09,178,1280,720,3,3.99,116,0,1632946,13,56.25
0.15,9,0.05,134,1280,720,4,3.96,100,0,1223123,9,50.5
0.14,2,0.02,129,1280,720,3,4.05,125,0,1184332,2,49.25
0.14,1,0.01,95,1280,720,3,3.9,104,0,870886,2,41.6
0.14,3,0.03,187,1280,720,3,5.12,138,0,1726190,4,35.75
0.14,9,0.05,116,1280,720,3,3.21,90,0,1062171,6,37.67
0.14,7,0.07,121,1280,720,4,3.88,93,0,1101168,7,34.75
0.13,7,0.06,80,1280,720,4,3.1,75,0,722663,6,35.67
0.12,4,0.04,188,1280,720,5,2.99,158,0,1749196,6,24.33
0.12,0,0.04,218,1280,720,4,3.95,195,0,2013159,9,33.25
