remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.2,0,0.0,2,320,180,1,1.99,10,0,10834,0,166.5
0.19,0,0.0,5,320,180,1,1.01,238,0,42620,0,72.0
0.17,1,0.2,2,320,180,2,1.98,10,0,10507,0,189.0
0.19,0,0.0,3,320,180,1,2.04,34,0,20098,0,108.5
0.17,0,0.0,6,320,180,3,1.0,294,0,51523,0,189.0
0.16,1,0.16,1,320,180,3,0.99,13,0,4555,0,186.0
0.17,1,0.0,3,320,180,2,2.01,36,0,21701,0,139.5
0.16,0,0.0,3,320,180,1,2.0,48,0,11797,0,169.5
0.15,0,0.0,5,320,180,3,4.0,30,0,25718,0,135.5
0.13,1,0.0,6,320,180,4,2.99,102,0,38361,0,111.67
0.11,1,0.16,3,320,180,4,3.0,10,0,17516,0,123.33
0.11,0,0.0,3,320,180,1,2.01,45,0,12363,0,130.5
0.1,0,0.0,4,320,180,3,3.0,38,0,19723,0,91.0
0.09,0,0.0,8,320,180,4,2.0,210,0,65250,0,101.5
0.11,2,0.0,5,320,180,1,1.0,195,0,42995,0,80.0
0.11,0,0.0,1,320,180,1,0.68,6,0,213,0,170.0
0.12,1,0.5,5,320,180,3,3.21,27,0,16636,0,123.5
0.11,0,0.0,3,320,180,3,3.27,10,0,10676,0,104.33
0.1,1,0.25,4,320,180,3,3.0,41,0,26392,0,83.0
0.09,0,0.0,5,320,180,3,3.98,22,0,20670,0,84.0
0.07,0,0.0,6,320,180,3,4.03,38,0,31058,0,73.25
0.07,2,0.5,3,320,180,3,2.92,14,0,16394,0,67.67
0.06,1,0.0,5,320,180,1,3.07,63,0,18530,0,77.0
0.06,0,0.0,7,320,180,1,3.0,104,0,51626,0,59.67
0.06,2,0.0,5,320,180,2,1.0,319,0,36959,0,108.0
0.09,1,0.0,8,320,180,4,1.0,384,0,68915,0,41.0
