remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.1,1,0.16,7,640,360,1,4.0,80,0,41197,1,188.0
0.09,1,0.0,6,640,360,3,4.0,58,0,38754,2,189.5
0.09,1,0.16,8,640,360,3,2.0,163,0,60794,1,168.0
0.08,2,0.0,1,640,360,4,1.0,31,0,5513,1,208.0
0.08,0,0.0,6,640,360,3,3.94,79,0,38852,0,194.25
0.08,0,0.0,4,640,360,3,2.02,24,0,26326,1,202.5
0.09,6,0.75,11,640,360,5,6.06,122,0,72401,1,189.83
0.08,0,0.0,5,640,360,5,2.99,71,0,26941,0,186.0
0.09,2,0.22,9,640,360,5,4.0,42,0,56126,3,185.0
0.07,1,0.25,5,640,360,4,1.0,285,0,39316,1,207.0
0.08,1,0.25,11,640,360,3,1.0,178,0,86337,3,197.0
0.11,1,0.2,4,640,360,2,2.0,43,0,34137,1,183.5
0.11,3,0.6,6,640,360,2,0.0,490,0,45688,1,0.0
0.13,0,0.0,2,640,360,2,2.01,35,0,8075,1,207.0
0.13,0,0.0,6,640,360,2,5.0,32,0,34967,1,190.4
0.16,1,0.5,8,640,360,2,4.97,56,0,51752,1,180.0
0.13,2,0.4,6,640,360,1,1.01,181,0,41550,2,205.0
0.11,2,0.28,8,640,360,2,2.99,70,0,57257,3,190.0
0.11,1,0.0,4,640,360,2,3.01,28,0,23044,1,205.0
0.12,1,0.14,5,640,360,1,4.0,59,0,30560,0,198.75
0.11,0,0.0,5,640,360,1,3.01,91,0,32143,1,197.0
0.09,0,0.0,6,640,360,1,2.98,94,0,34881,0,197.0
0.09,0,0.0,8,640,360,2,5.02,46,0,42537,2,201.6
0.08,1,0.16,6,640,360,1,5.0,30,0,28066,1,201.0
0.08,4,0.66,10,640,360,2,4.99,63,0,55878,2,184.6
0.06,0,0.0,9,640,360,3,3.94,88,0,49598,2,189.25
