remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.06,0,0.0,31,320,180,3,4.99,15,0,43413,0,110.8
0.06,1,0.11,31,320,180,1,5.04,17,0,52133,0,93.8
0.06,1,0.14,37,320,180,2,1.01,27,0,20874,1,120.0
0.05,0,0.0,30,320,180,2,1.0,33,0,46120,0,97.0
0.05,0,0.0,13,320,180,4,2.99,338,3,107988,0,44.0
0.08,0,0.0,11,320,180,5,0.0,1060,0,100187,1,0.0
0.14,1,0.09,10,320,180,4,0.0,1280,0,91350,2,0.0
0.14,2,0.15,32,320,180,2,1.0,1,0,16294,1,151.0
0.14,2,0.0,42,320,180,2,0.0,0,0,9304,1,0.0
0.26,0,0.0,37,320,180,5,1.99,4,0,25435,0,125.0
0.26,0,0.0,42,320,180,3,0.0,2,0,7767,0,0.0
0.26,0,0.0,36,320,180,1,2.0,25,0,39004,0,132.5
0.23,0,0.0,27,320,180,3,4.01,38,0,43668,0,148.75
0.23,0,0.0,29,320,180,9,4.98,15,0,50123,0,132.6
0.22,0,0.0,26,320,180,6,3.98,53,0,66816,0,126.0
0.17,1,0.11,13,320,180,10,2.0,187,0,89346,0,141.0
0.15,0,0.0,36,320,180,8,2.0,1,0,16474,1,170.5
0.15,1,0.07,30,320,180,9,4.01,18,0,45667,0,158.25
0.17,1,0.0,19,320,180,9,3.01,105,1,90379,1,95.0
0.14,0,0.0,14,320,180,1,0.0,378,0,68035,1,0.0
0.12,1,0.14,43,320,180,3,1.04,0,0,7910,0,155.0
0.12,0,0.0,37,320,180,4,3.01,4,0,24738,0,132.0
0.12,0,0.0,25,320,180,6,8.93,19,0,60727,0,109.56
0.17,2,0.0,43,320,180,7,6.03,3,0,18078,0,91.83
0.1,0,0.0,29,320,180,4,10.07,23,0,57154,0,132.9
0.09,1,0.16,43,320,180,2,8.01,8,0,28133,0,117.38
0.06,2,0.16,40,320,180,2,8.85,10,0,28339,0,90.0
0.06,1,0.12,25,320,180,2,9.15,25,0,64031,0,81.89
0.05,0,0.0,31,320,180,1,1.0,33,0,41504,0,65.0
0.04,1,0.07,35,320,180,2,2.98,6,0,33788,1,153.33
0.04,0,0.0,23,320,180,1,4.01,54,0,66218,0,150.25
0.05,0,0.0,25,320,180,1,6.01,39,0,61892,0,138.67
0.08,1,0.12,28,320,180,1,6.97,32,0,68628,1,137.86
0.06,0,0.0,28,320,180,1,4.01,37,0,52082,0,140.0
0.06,1,0.09,31,320,180,2,2.01,18,0,41986,1,155.0
0.07,3,0.27,26,320,180,2,2.0,55,0,64970,2,141.0
0.07,0,0.0,23,320,180,4,1.99,78,1,70786,0,108.0
0.08,2,0.4,12,320,180,3,0.0,813,0,105612,3,0.0
0.1,1,0.14,25,320,180,1,0.0,127,0,25945,1,0.0
0.1,1,0.1,8,320,180,2,0.94,1,0,25050,2,167.0
0.1,0,0.1,37,320,180,1,0.0,13,0,18927,0,0.0
0.1,1,0.0,30,320,180,4,2.01,16,0,41180,0,157.5
0.2,0,0.0,27,320,180,3,1.0,108,3,77206,0,46.0
0.2,0,0.0,43,320,180,1,1.0,16,3,12625,0,164.0
0.19,2,0.33,42,320,180,1,1.01,21,3,61382,2,34.0
0.22,0,0.0,30,320,180,4,1.0,124,1,56671,0,182.0
0.2,0,0.0,54,320,180,4,0.0,0,0,0,0,0.0
0.24,1,0.11,43,320,180,2,2.0,4,0,26658,1,137.0
0.24,0,0.0,50,320,180,1,0.0,0,0,0,0,0.0
0.21,0,0.0,38,320,180,1,2.0,9,0,30292,0,129.0
0.21,0,0.0,35,320,180,2,3.98,12,0,43632,0,111.0
0.2,1,0.33,28,320,180,4,3.01,44,2,65936,1,90.0
0.16,1,0.12,19,320,180,4,1.0,225,2,68316,1,134.0
0.15,0,0.0,42,320,180,3,1.99,1,0,23952,1,126.5
0.14,1,0.0,36,320,180,2,1.0,7,0,23237,0,104.0
0.18,0,0.0,26,320,180,2,4.03,25,0,60854,0,117.75
0.16,0,0.0,29,320,180,3,3.0,24,0,38704,0,145.33
0.16,0,0.0,31,320,180,2,0.98,114,0,41360,1,94.0
0.14,1,0.12,36,320,180,3,1.02,9,0,27817,1,129.0
0.16,1,0.16,26,320,180,5,3.99,28,0,61761,1,117.25
0.2,1,0.25,14,320,180,5,3.99,259,0,98483,0,117.75
0.23,2,0.28,11,320,180,5,2.0,199,1,79985,1,127.5
0.23,0,0.28,16,320,180,5,1.01,276,3,99146,2,28.0
0.21,2,0.0,28,320,180,3,1.0,114,3,32704,1,187.0
0.2,1,0.11,30,320,180,4,1.99,9,0,43651,1,166.0
0.26,0,0.0,25,320,180,3,4.0,60,0,57201,0,156.75
0.24,0,0.0,32,320,180,4,4.01,34,0,53793,0,148.5
0.2,1,0.12,17,320,180,4,2.98,205,4,99261,1,113.33
0.19,0,0.0,43,320,180,4,1.01,1,3,3940,0,189.0
0.17,4,0.33,18,320,180,4,2.01,159,3,101288,3,96.0
0.19,0,0.0,31,320,180,4,2.98,15,3,39870,1,164.0
0.17,0,0.0,33,320,180,3,2.02,22,1,38383,0,149.0
0.17,0,0.0,30,320,180,4,2.96,46,0,42668,0,167.67
0.18,0,0.0,30,320,180,4,5.05,16,0,48427,0,133.8
0.17,0,0.0,25,320,180,2,4.96,42,0,79036,0,182.0
0.14,0,0.0,37,320,180,2,4.04,12,0,39425,0,162.75
0.13,0,0.0,38,320,180,2,4.87,5,0,36272,0,137.6
0.11,1,0.12,36,320,180,5,3.09,12,0,54409,1,130.0
0.1,3,0.5,29,320,180,3,3.98,23,0,57310,2,138.75
0.07,1,0.0,36,320,180,4,2.96,33,2,50843,1,119.33
0.08,1,0.11,21,320,180,5,3.98,89,0,68723,0,128.25
0.07,0,0.0,31,320,180,4,4.01,12,0,40013,0,117.75
0.1,0,0.0,38,320,180,1,2.95,7,0,35375,0,110.67
0.09,1,0.16,36,320,180,2,3.99,9,0,47104,0,96.25
0.09,0,0.0,34,320,180,4,4.08,19,0,40398,0,109.75
0.08,0,0.0,34,320,180,3,3.04,13,0,43492,0,88.0
0.07,1,0.14,26,320,180,1,4.0,26,0,59589,1,95.25
0.07,1,0.12,23,320,180,2,4.0,37,1,64719,2,103.5
0.07,1,0.16,13,320,180,2,2.0,258,1,85718,0,98.5
0.06,0,0.0,40,320,180,4,2.0,3,0,18798,0,111.5
0.07,0,0.0,34,320,180,4,2.01,11,0,31560,0,98.5
0.11,0,0.0,19,320,180,5,5.0,48,0,76493,0,110.2
0.1,0,0.0,27,320,180,4,3.01,25,0,49565,0,124.33
0.09,0,0.0,31,320,180,2,3.99,25,0,43895,0,140.75
0.09,0,0.0,34,320,180,1,4.9,9,0,36064,0,138.8
0.09,1,0.0,33,320,180,2,4.07,14,0,41592,0,114.25
0.09,1,0.14,42,320,180,1,0.96,1,0,7080,0,108.0
0.08,0,0.0,31,320,180,2,2.05,59,0,45020,1,93.5
0.07,1,0.33,28,320,180,3,4.04,18,0,48608,0,81.5
0.12,0,0.0,17,320,180,5,3.01,109,2,90945,0,64.67
0.14,0,0.0,17,320,180,4,1.0,239,0,62448,0,137.0
0.13,0,0.0,41,320,180,3,2.0,1,0,15941,0,116.0
0.12,0,0.0,36,320,180,1,1.99,10,0,29752,0,100.5
0.17,0,0.0,34,320,180,3,3.0,14,0,50662,0,101.0
0.15,0,0.0,34,320,180,1,4.01,8,0,46896,1,100.25
0.13,2,0.4,26,320,180,2,4.98,29,0,78118,2,93.2
0.11,1,0.14,33,320,180,1,4.02,12,0,42833,0,93.75
0.09,1,0.0,19,320,180,6,2.0,164,3,95159,1,81.0
0.09,1,0.12,43,320,180,6,1.0,0,3,12731,1,122.0
0.08,1,0.12,23,320,180,6,2.0,77,3,73934,1,83.0
0.12,0,0.0,33,320,180,6,0.99,60,4,32716,0,125.0
0.11,0,0.0,34,320,180,4,2.02,6,1,29049,0,126.5
0.14,0,0.0,26,320,180,1,3.0,25,0,54585,0,122.33
0.14,0,0.0,24,320,180,5,5.0,43,0,61628,0,148.0
0.13,2,0.0,29,320,180,5,4.01,11,0,51135,1,148.5
0.12,2,0.2,27,320,180,6,3.01,21,0,51060,1,143.0
0.11,0,0.0,38,320,180,4,2.11,6,0,23318,0,128.25
0.1,0,0.0,45,320,180,5,0.0,0,2,0,0,0.0
0.1,0,0.0,23,320,180,4,1.0,113,1,73608,0,20.0
0.17,0,0.0,13,320,180,3,2.98,247,6,83433,0,86.67
0.16,1,0.25,16,320,180,4,1.0,294,1,69021,1,132.0
0.18,0,0.0,40,320,180,2,2.0,3,0,34857,1,145.0
0.22,2,0.18,44,320,180,3,1.0,7,0,20608,0,103.0
0.2,0,0.0,41,320,180,6,6.0,6,0,30775,0,118.5
0.2,0,0.0,30,320,180,5,6.0,13,0,61361,0,77.0
