remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.2,2,0.66,10,320,180,4,3.94,99,0,62481,2,86.25
0.2,1,0.0,7,320,180,4,3.0,104,0,43657,1,62.67
0.2,0,0.0,9,320,180,2,4.08,43,0,49539,1,53.75
0.21,5,0.33,9,320,180,2,3.81,97,0,63285,1,61.25
0.19,1,0.0,8,320,180,1,3.98,128,0,56983,1,50.0
0.19,0,0.0,7,320,180,3,3.01,52,0,46530,1,49.67
0.17,3,0.37,8,320,180,4,2.98,124,0,57138,1,50.0
0.15,2,0.25,10,320,180,3,4.02,107,0,72935,1,42.0
0.15,2,0.28,13,320,180,3,0.92,6,0,21233,1,44.0
0.18,3,0.5,14,320,180,3,1.09,100,0,57575,2,16.0
0.22,1,0.1,10,320,180,3,4.0,98,0,70451,1,26.75
0.2,2,0.25,11,320,180,4,3.02,238,0,84104,1,41.0
0.18,4,0.4,11,320,180,1,3.98,138,0,82616,2,39.5
0.18,0,0.0,7,320,180,4,4.02,128,0,56712,1,45.5
0.15,2,0.14,9,320,180,3,2.0,213,0,71251,0,64.0
0.16,0,0.0,14,320,180,4,2.0,7,0,15599,0,64.0
0.16,0,0.0,12,320,180,4,1.99,123,0,73865,2,60.0
0.15,3,0.33,9,320,180,2,3.97,36,0,35860,0,52.0
0.13,1,0.14,7,320,180,2,4.05,113,0,54847,0,45.5
0.12,1,0.14,8,320,180,4,2.96,54,0,58027,1,48.33
0.12,0,0.0,8,320,180,4,4.07,65,0,56476,1,54.5
0.11,1,0.14,8,320,180,3,3.0,72,0,55865,2,46.0
