remote_inbound_jitter,remote_packetsLost/s,remote_fractionLost,outbound_packetsSent/s,outbound_frameWidth,outbound_frameHeight,outbound_framesPerSecond,outbound_framesSent/s,outbound_totalPacketSentDelay/packetsSent_in_ms,outbound_firCount/s,outbound_bytesSent/s,outbound_nackCount/s,outbound_qpSum/framesEncoded
0.08,3,0.25,33,320,180,5,5.03,21,0,84239,2,84.6
0.08,0,0.0,45,320,180,5,4.91,5,0,42979,1,96.2
0.08,4,0.4,33,320,180,4,4.03,18,0,68791,0,76.5
0.07,1,0.0,27,320,180,5,5.03,23,0,79097,2,78.2
0.07,2,0.22,33,320,180,3,3.0,26,0,46286,2,79.67
0.07,2,0.22,17,320,180,4,3.99,113,2,92683,1,56.5
0.09,0,0.0,12,320,180,1,1.0,550,3,102534,2,158.0
0.09,4,0.3,21,320,180,2,1.99,22,1,46314,2,121.5
0.09,0,0.0,31,320,180,3,3.02,16,0,38730,0,119.67
0.15,0,0.0,23,320,180,5,5.01,52,0,68825,2,121.2
0.15,2,0.28,28,320,180,6,6.01,12,0,52473,0,106.5
0.13,1,0.14,23,320,180,4,3.99,40,2,66163,1,69.0
0.11,0,0.0,13,320,180,1,0.0,436,3,83643,1,0.0
0.1,2,0.22,32,320,180,2,1.0,1,1,35674,4,160.0
0.1,3,0.27,40,320,180,4,2.0,2,0,18631,1,128.5
0.15,1,0.0,32,320,180,6,3.99,11,0,42197,1,100.5
0.14,1,0.5,15,320,180,4,6.03,141,0,92709,0,115.83
0.12,0,0.0,24,320,180,2,4.0,34,2,69539,3,99.75
0.12,5,0.5,13,320,180,3,0.0,527,3,106132,2,0.0
0.1,3,0.0,27,320,180,6,2.01,50,1,26421,1,183.0
0.1,2,0.33,29,320,180,5,2.98,18,0,49772,1,108.33
0.16,0,0.0,30,320,180,5,6.03,12,0,40755,0,112.17
0.15,1,0.16,28,320,180,5,5.01,15,0,52070,1,97.4
0.11,0,0.0,27,320,180,5,5.01,21,0,61545,0,104.2
0.1,1,0.0,31,320,180,4,5.0,6,0,38709,0,103.0
0.1,3,0.43,22,320,180,1,4.94,44,0,60345,1,103.6
0.08,0,0.0,25,320,180,2,4.03,31,2,63833,1,76.75
0.07,1,0.11,20,320,180,5,1.0,167,3,66269,1,149.0
0.07,1,0.25,36,320,180,5,1.99,6,0,29202,1,124.5
0.11,0,0.0,28,320,180,5,5.02,18,0,52192,0,111.6
0.09,1,0.2,27,320,180,5,4.99,18,0,47422,0,124.2
0.09,1,0.12,28,320,180,3,5.02,11,0,53856,2,107.4
0.08,1,0.16,21,320,180,1,5.0,58,0,68405,0,125.2
0.07,2,0.25,22,320,180,1,3.0,61,3,81704,2,88.33
0.08,3,0.0,16,320,180,1,1.0,265,3,66643,2,181.0
0.09,2,0.28,24,320,180,1,0.99,57,3,70928,3,22.0
0.15,1,0.33,19,320,180,1,1.01,225,2,57516,1,167.0
0.14,0,0.0,42,320,180,4,1.0,1,0,13397,1,165.0
0.2,1,0.25,40,320,180,6,1.0,3,0,10728,0,108.0
0.18,0,0.0,34,320,180,5,4.01,8,0,34984,0,107.5
0.18,0,0.0,27,320,180,5,6.01,16,0,61850,1,95.5
0.14,2,0.25,26,320,180,1,4.99,18,0,50182,1,101.0
0.12,2,0.28,19,320,180,2,5.0,60,1,78346,2,90.4
0.1,0,0.0,24,320,180,2,0.99,82,3,55637,1,156.0
0.09,1,0.1,37,320,180,4,2.01,4,4,24721,1,155.0
0.12,0,0.0,15,320,180,5,1.99,295,2,98354,1,91.0
0.12,1,0.33,41,320,180,5,0.0,0,0,0,0,0.0
0.16,1,0.11,31,320,180,6,4.17,6,0,38036,1,169.0
0.15,0,0.0,36,320,180,5,5.01,6,0,33501,0,154.4
0.12,0,0.0,36,320,180,2,5.0,3,0,31213,0,116.6
0.1,0,0.0,34,320,180,1,6.0,7,0,31687,0,103.33
0.09,2,0.4,30,320,180,3,4.99,34,0,58157,0,92.4
0.07,0,0.0,19,320,180,5,1.99,146,0,70027,0,114.5
0.06,0,0.0,34,320,180,5,1.0,29,0,35406,0,153.0
0.08,2,0.25,29,320,180,5,3.02,10,0,38771,1,137.67
0.1,1,0.5,28,320,180,5,5.0,22,0,59661,1,152.6
0.1,0,0.0,32,320,180,4,4.98,16,0,42022,0,139.0
0.09,2,0.25,23,320,180,2,5.0,65,0,65279,1,143.4
0.08,1,0.2,29,320,180,2,4.89,42,0,50642,2,123.2
0.09,5,0.18,36,320,180,1,3.49,4,0,31851,3,107.0
0.09,0,0.18,30,320,180,4,1.12,18,0,40444,1,138.0
0.08,1,0.0,23,320,180,5,1.99,48,2,66329,1,64.0
0.08,1,0.0,10,320,180,6,1.07,453,3,81282,2,112.0
0.09,3,0.37,14,320,180,4,3.99,608,1,103899,3,97.5
0.09,2,0.33,16,320,180,5,5.0,130,0,79423,2,85.6
0.13,5,0.45,16,320,180,5,6.02,393,0,98904,2,87.83
0.13,1,0.12,25,320,180,1,3.99,46,2,50678,0,83.5
0.14,3,0.23,24,320,180,2,5.01,68,3,61017,3,67.8
0.13,1,0.0,27,320,180,4,4.97,29,3,66863,2,51.8
0.13,4,0.44,16,320,180,3,1.0,181,3,76162,2,44.0
0.12,0,0.0,42,320,180,6,2.01,3,0,15142,0,105.0
0.14,1,0.12,21,320,180,4,5.0,25,0,70003,1,61.2
0.13,0,0.0,39,320,180,3,2.82,12,0,22002,0,114.67
0.11,1,0.11,20,320,180,2,6.43,45,0,78574,1,69.33
0.11,0,0.0,26,320,180,5,4.0,17,0,56343,1,76.75
0.1,1,0.0,21,320,180,5,2.99,116,3,84402,1,56.67
0.08,0,0.0,37,320,180,5,2.0,1,2,8738,0,82.0
0.08,0,0.0,32,320,180,4,5.01,6,0,41683,0,52.8
0.11,0,0.0,33,320,180,1,4.98,10,0,38503,0,45.6
0.1,0,0.0,27,320,180,3,5.01,35,0,60025,1,44.2
0.08,4,0.5,31,320,180,5,4.01,12,1,45611,0,35.0
0.07,0,0.0,16,320,180,4,1.0,145,0,82483,2,41.0
0.07,3,0.0,29,320,180,2,3.99,25,0,55728,1,56.25
0.1,4,0.4,14,320,180,2,5.01,169,0,85596,0,65.8
0.1,0,0.0,33,320,180,5,3.98,16,0,35131,0,97.5
0.11,0,0.0,26,320,180,4,2.01,43,0,54921,0,56.5
0.1,0,0.0,42,320,180,2,2.0,1,0,10114,0,103.5
0.09,1,0.14,30,320,180,4,4.99,15,0,54355,1,81.6
0.1,0,0.0,23,320,180,2,4.02,62,0,60307,0,91.25
0.1,0,0.0,24,320,180,2,2.0,40,0,60970,2,67.0
0.1,3,0.27,39,320,180,2,4.0,4,0,32831,2,77.5
0.11,2,0.0,19,320,180,5,1.99,149,1,77695,0,50.0
0.09,0,0.0,24,320,180,4,2.0,51,0,51146,1,122.0
0.09,1,0.11,22,320,180,5,2.0,44,0,68474,2,63.5
0.12,4,0.33,34,320,180,2,4.87,6,0,32825,2,88.4
0.14,3,0.0,28,320,180,6,4.08,32,0,62688,1,66.25
0.12,1,0.16,28,320,180,5,5.04,17,1,56683,1,49.2
0.11,3,0.43,24,320,180,4,1.99,116,3,61190,3,81.5
0.1,0,0.0,25,320,180,3,5.93,56,2,79466,0,52.17
0.13,1,0.16,24,320,180,5,5.01,58,0,59603,2,154.2
0.11,5,0.33,30,320,180,5,5.05,6,0,42023,4,148.2
0.1,2,0.0,42,320,180,4,3.01,5,2,18950,1,90.0
0.09,0,0.0,15,320,180,5,5.0,228,3,99328,1,153.4
0.09,1,0.25,35,320,180,2,4.99,13,1,21768,0,142.2
0.1,4,0.33,30,320,180,4,3.99,9,0,52762,2,118.0
0.09,1,0.25,36,320,180,3,4.89,7,0,30008,1,107.2
0.08,2,0.0,33,320,180,2,2.05,7,0,37420,1,90.0
0.08,0,0.0,34,320,180,2,3.76,16,0,47833,1,84.25
0.08,2,0.5,29,320,180,1,3.22,18,3,32757,0,91.67
0.08,4,0.57,39,320,180,1,1.98,2,3,23591,2,85.0
0.08,4,0.66,24,320,180,1,2.02,60,2,68509,1,34.5
0.07,0,0.0,12,320,180,3,0.99,831,0,105748,1,78.0
0.08,1,0.12,24,320,180,1,1.01,34,0,34592,1,107.0
0.15,3,0.3,22,320,180,1,1.01,50,0,64734,3,90.0
0.16,1,0.33,24,320,180,1,3.64,43,1,63470,1,95.25
0.16,1,0.2,14,320,180,2,1.09,374,2,99088,0,8.0
0.15,1,0.12,20,320,180,4,0.0,250,4,54316,2,0.0
0.15,1,0.0,30,320,180,6,1.14,51,3,61579,1,8.0
0.15,1,0.33,10,320,180,5,0.0,963,3,92399,0,0.0
0.21,2,0.33,28,320,180,5,0.99,10,0,47245,3,145.0
0.21,1,0.14,35,320,180,3,0.0,0,0,18381,1,0.0
0.26,2,0.66,35,320,180,5,2.0,12,0,30981,1,119.0
0.26,0,0.0,43,320,180,5,0.0,0,0,6372,1,0.0
0.24,1,0.16,28,320,180,5,3.99,20,0,52596,0,118.25
0.24,0,0.0,20,320,180,5,6.02,33,0,75604,2,123.33
0.21,2,0.4,18,320,180,4,4.99,70,0,76075,1,135.2
0.18,1,0.12,27,320,180,5,4.99,29,0,54412,1,139.0
0.16,0,0.0,26,320,180,5,2.96,43,0,56126,1,138.67
0.14,3,0.3,30,320,180,5,5.09,15,0,50945,3,148.6
0.14,1,0.0,27,320,180,6,4.96,28,0,59233,1,126.4
0.12,1,0.12,26,320,180,5,5.02,36,0,53446,0,142.0
0.1,0,0.0,26,320,180,5,5.0,25,0,56378,2,128.8
0.1,1,0.0,31,320,180,4,5.01,15,0,50820,1,120.8
0.08,2,0.25,24,320,180,5,5.0,26,0,62008,2,104.8
0.07,0,0.0,28,320,180,5,4.99,29,0,56352,2,117.0
0.07,3,0.33,21,320,180,4,4.96,42,0,66174,1,113.8
0.07,2,0.22,24,320,180,3,6.05,30,0,69011,1,103.67
0.07,1,0.0,18,320,180,5,4.99,74,0,79743,2,138.2
0.06,0,0.0,21,320,180,5,5.01,57,0,63656,1,153.8
0.07,2,0.25,31,320,180,5,4.95,22,0,48280,2,161.2
0.07,1,0.0,32,320,180,5,5.04,20,0,54678,2,129.6
0.07,1,0.0,26,320,180,4,4.99,26,0,49267,1,142.6
0.06,2,0.25,42,320,180,5,4.0,4,0,24142,2,101.5
0.05,0,0.0,41,320,180,3,2.99,6,0,20159,0,76.67
0.05,0,0.0,31,320,180,5,4.97,20,0,43669,0,84.4
0.06,2,0.4,27,320,180,5,5.01,21,0,49702,2,79.8
